 ,Area,%Area,Slice
4652,8,100,122
4653,31,100,122
4654,2,100,122
4655,32,100,122
4656,12,100,122
4657,10,100,122
4658,6,100,122
4659,52,100,122
4660,1,100,122
4661,9,100,122
4662,25,100,122
4663,7,100,122
4664,9,100,122
4665,14,100,122
4666,3,100,122
4667,37,100,122
4668,17,100,122
4669,5,100,122
4670,5,100,122
4671,8,100,122
4672,19,100,122
4673,34,100,122
4674,17,100,122
4675,2,100,122
4676,11,100,122
4677,15,100,123
4678,8,100,123
4679,12,100,123
4680,8,100,123
4681,10,100,123
4682,2,100,123
4683,5,100,123
4684,9,100,123
4685,2,100,123
4686,7,100,123
4687,23,100,123
4688,29,100,123
4689,10,100,123
4690,14,100,123
4691,50,100,123
4692,6,100,123
4693,25,100,123
4694,1,100,123
4695,30,100,123
4696,2,100,123
4697,35,100,123
4698,6,100,123
4699,9,100,123
4700,3,100,123
4701,20,100,123
4702,29,100,123
4703,7,100,123
4704,5,100,123
4705,34,100,123
4706,2,100,123
4707,24,100,123
4708,13,100,123
4709,10,100,123
4710,9,100,123
4711,35,100,123
4712,1,100,123
4713,11,100,124
4714,6,100,124
4715,18,100,124
4716,14,100,124
4717,15,100,124
4718,12,100,124
4719,8,100,124
4720,32,100,124
4721,35,100,124
4722,5,100,124
4723,21,100,124
4724,2,100,124
4725,16,100,124
4726,64,100,124
4727,11,100,124
4728,10,100,124
4729,12,100,124
4730,23,100,124
4731,7,100,124
4732,19,100,124
4733,4,100,124
4734,17,100,124
4735,11,100,124
4736,5,100,124
4737,29,100,124
4738,27,100,124
4739,1,100,124
4740,3,100,124
4741,4,100,124
4742,32,100,124
4743,31,100,124
4744,15,100,124
4745,1,100,124
4746,4,100,124
4747,30,100,124
4748,4,100,125
4749,7,100,125
4750,20,100,125
4751,19,100,125
4752,21,100,125
4753,13,100,125
4754,34,100,125
4755,34,100,125
4756,14,100,125
4757,28,100,125
4758,5,100,125
4759,69,100,125
4760,7,100,125
4761,7,100,125
4762,15,100,125
4763,13,100,125
4764,11,100,125
4765,18,100,125
4766,7,100,125
4767,10,100,125
4768,27,100,125
4769,19,100,125
4770,2,100,125
4771,7,100,125
4772,26,100,125
4773,8,100,125
4774,26,100,125
4775,12,100,125
4776,4,100,125
4777,1,100,125
4778,11,100,125
4779,1,100,126
4780,6,100,126
4781,8,100,126
4782,2,100,126
4783,11,100,126
4784,21,100,126
4785,19,100,126
4786,38,100,126
4787,25,100,126
4788,15,100,126
4789,13,100,126
4790,32,100,126
4791,13,100,126
4792,1,100,126
4793,71,100,126
4794,10,100,126
4795,1,100,126
4796,5,100,126
4797,4,100,126
4798,11,100,126
4799,5,100,126
4800,9,100,126
4801,19,100,126
4802,10,100,126
4803,1,100,126
4804,3,100,126
4805,10,100,126
4806,16,100,126
4807,16,100,126
4808,1,100,126
4809,5,100,126
4810,1,100,126
4811,2,100,126
4812,4,100,126
4813,1,100,126
4814,4,100,126
4815,6,100,126
4816,17,100,127
4817,7,100,127
4818,1,100,127
4819,8,100,127
4820,17,100,127
4821,9,100,127
4822,1,100,127
4823,27,100,127
4824,16,100,127
4825,12,100,127
4826,17,100,127
4827,1,100,127
4828,29,100,127
4829,16,100,127
4830,1,100,127
4831,70,100,127
4832,1,100,127
4833,7,100,127
4834,4,100,127
4835,8,100,127
4836,8,100,127
4837,3,100,127
4838,11,100,127
4839,4,100,127
4840,2,100,127
4841,17,100,127
4842,8,100,127
4843,18,100,127
4844,17,100,127
4845,15,100,127
4846,22,100,128
4847,12,100,128
4848,7,100,128
4849,12,100,128
4850,1,100,128
4851,9,100,128
4852,23,100,128
4853,6,100,128
4854,2,100,128
4855,13,100,128
4856,3,100,128
4857,22,100,128
4858,20,100,128
4859,62,100,128
4860,4,100,128
4861,11,100,128
4862,2,100,128
4863,6,100,128
4864,1,100,128
4865,5,100,128
4866,22,100,128
4867,6,100,128
4868,10,100,128
4869,8,100,128
4870,29,100,128
4871,6,100,128
4872,23,100,128
4873,21,100,128
4874,19,100,129
4875,3,100,129
4876,10,100,129
4877,14,100,129
4878,9,100,129
4879,5,100,129
4880,10,100,129
4881,16,100,129
4882,4,100,129
4883,13,100,129
4884,55,100,129
4885,2,100,129
4886,3,100,129
4887,7,100,129
4888,3,100,129
4889,20,100,129
4890,9,100,129
4891,6,100,129
4892,2,100,129
4893,26,100,129
4894,22,100,129
4895,21,100,129
4896,33,100,129
4897,6,100,129
4898,1,100,129
4899,14,100,129
4900,25,100,129
4901,8,100,129
4902,14,100,129
4903,11,100,130
4904,11,100,130
4905,10,100,130
4906,6,100,130
4907,11,100,130
4908,8,100,130
4909,9,100,130
4910,2,100,130
4911,22,100,130
4912,3,100,130
4913,45,100,130
4914,18,100,130
4915,15,100,130
4916,4,100,130
4917,1,100,130
4918,18,100,130
4919,10,100,130
4920,22,100,130
4921,12,100,130
4922,18,100,130
4923,2,100,130
4924,3,100,130
4925,4,100,130
4926,28,100,130
4927,29,100,130
4928,26,100,130
4929,3,100,130
4930,36,100,130
4931,5,100,130
4932,13,100,130
4933,5,100,130
4934,13,100,130
4935,20,100,130
4936,15,100,130
4937,15,100,130
4938,17,100,131
4939,14,100,131
4940,4,100,131
4941,2,100,131
4942,24,100,131
4943,31,100,131
4944,25,100,131
4945,21,100,131
4946,3,100,131
4947,4,100,131
4948,21,100,131
4949,11,100,131
4950,12,100,131
4951,21,100,131
4952,14,100,131
4953,23,100,131
4954,7,100,131
4955,11,100,131
4956,12,100,131
4957,26,100,131
4958,33,100,131
4959,27,100,131
4960,15,100,131
4961,4,100,131
4962,30,100,131
4963,5,100,131
4964,15,100,131
4965,10,100,131
4966,8,100,131
4967,13,100,131
4968,23,100,131
4969,1,100,131
4970,4,100,131
4971,19,100,132
4972,18,100,132
4973,20,100,132
4974,7,100,132
4975,14,100,132
4976,33,100,132
4977,21,100,132
4978,22,100,132
4979,22,100,132
4980,9,100,132
4981,3,100,132
4982,7,100,132
4983,13,100,132
4984,23,100,132
4985,4,100,132
4986,9,100,132
4987,15,100,132
4988,7,100,132
4989,8,100,132
4990,12,100,132
4991,30,100,132
4992,31,100,132
4993,19,100,132
4994,10,100,132
4995,10,100,132
4996,2,100,132
4997,18,100,132
4998,3,100,132
4999,1,100,132
5000,10,100,132
5001,2,100,132
5002,22,100,132
5003,5,100,132
5004,14,100,132
5005,12,100,133
5006,18,100,133
5007,2,100,133
5008,9,100,133
5009,1,100,133
5010,21,100,133
5011,32,100,133
5012,16,100,133
5013,10,100,133
5014,25,100,133
5015,2,100,133
5016,2,100,133
5017,3,100,133
5018,8,100,133
5019,20,100,133
5020,4,100,133
5021,16,100,133
5022,13,100,133
5023,1,100,133
5024,21,100,133
5025,27,100,133
5026,19,100,133
5027,16,100,133
5028,20,100,133
5029,17,100,133
5030,6,100,133
5031,21,100,133
5032,21,100,133
5033,11,100,134
5034,4,100,134
5035,2,100,134
5036,13,100,134
5037,7,100,134
5038,29,100,134
5039,4,100,134
5040,2,100,134
5041,5,100,134
5042,29,100,134
5043,7,100,134
5044,10,100,134
5045,28,100,134
5046,15,100,134
5047,6,100,134
5048,2,100,134
5049,6,100,134
5050,5,100,134
5051,11,100,134
5052,1,100,134
5053,13,100,134
5054,5,100,134
5055,6,100,134
5056,4,100,134
5057,2,100,134
5058,2,100,134
5059,2,100,134
5060,13,100,134
5061,12,100,134
5062,15,100,134
5063,23,100,134
5064,25,100,134
5065,8,100,134
5066,9,100,134
5067,22,100,134
5068,4,100,134
5069,2,100,135
5070,31,100,135
5071,8,100,135
5072,1,100,135
5073,18,100,135
5074,7,100,135
5075,10,100,135
5076,36,100,135
5077,13,100,135
5078,4,100,135
5079,10,100,135
5080,2,100,135
5081,9,100,135
5082,21,100,135
5083,22,100,135
5084,18,100,135
5085,26,100,135
5086,27,100,135
5087,2,100,135
5088,5,100,135
5089,10,100,135
5090,1,100,135
5091,1,100,135
5092,4,100,135
5093,22,100,135
5094,10,100,135
5095,15,100,135
5096,3,100,135
5097,2,100,135
5098,11,100,135
5099,19,100,135
5100,27,100,135
5101,13,100,135
5102,17,100,135
5103,13,100,135
5104,26,100,136
5105,38,100,136
5106,21,100,136
5107,21,100,136
5108,3,100,136
5109,26,100,136
5110,36,100,136
5111,2,100,136
5112,14,100,136
5113,14,100,136
5114,1,100,136
5115,21,100,136
5116,7,100,136
5117,4,100,136
5118,30,100,136
5119,19,100,136
5120,6,100,136
5121,17,100,136
5122,32,100,136
5123,13,100,136
5124,4,100,136
5125,8,100,136
5126,2,100,136
5127,2,100,136
5128,27,100,136
5129,11,100,136
5130,6,100,136
5131,22,100,136
5132,7,100,136
5133,3,100,136
5134,13,100,136
5135,22,100,136
5136,18,100,136
5137,15,100,136
5138,3,100,136
5139,22,100,137
5140,42,100,137
5141,32,100,137
5142,17,100,137
5143,4,100,137
5144,35,100,137
5145,4,100,137
5146,36,100,137
5147,4,100,137
5148,14,100,137
5149,7,100,137
5150,17,100,137
5151,8,100,137
5152,26,100,137
5153,32,100,137
5154,14,100,137
5155,8,100,137
5156,34,100,137
5157,7,100,137
5158,10,100,137
5159,7,100,137
5160,18,100,137
5161,2,100,137
5162,2,100,137
5163,2,100,137
5164,3,100,137
5165,4,100,137
5166,7,100,137
5167,3,100,137
5168,25,100,137
5169,7,100,137
5170,14,100,137
5171,25,100,137
5172,17,100,137
5173,1,100,137
5174,4,100,137
5175,18,100,137
5176,14,100,137
5177,9,100,137
5178,12,100,137
5179,3,100,138
5180,21,100,138
5181,34,100,138
5182,32,100,138
5183,5,100,138
5184,2,100,138
5185,36,100,138
5186,6,100,138
5187,27,100,138
5188,4,100,138
5189,2,100,138
5190,24,100,138
5191,18,100,138
5192,10,100,138
5193,3,100,138
5194,27,100,138
5195,8,100,138
5196,28,100,138
5197,25,100,138
5198,4,100,138
5199,21,100,138
5200,13,100,138
5201,11,100,138
5202,12,100,138
5203,2,100,138
5204,2,100,138
5205,3,100,138
5206,2,100,138
5207,1,100,138
5208,5,100,138
5209,2,100,138
5210,19,100,138
5211,17,100,138
5212,22,100,138
5213,28,100,138
5214,2,100,138
5215,1,100,138
5216,27,100,138
5217,11,100,139
5218,12,100,139
5219,33,100,139
5220,13,100,139
5221,2,100,139
5222,34,100,139
5223,18,100,139
5224,4,100,139
5225,38,100,139
5226,10,100,139
5227,1,100,139
5228,5,100,139
5229,3,100,139
5230,4,100,139
5231,23,100,139
5232,13,100,139
5233,21,100,139
5234,17,100,139
5235,1,100,139
5236,30,100,139
5237,26,100,139
5238,15,100,139
5239,1,100,139
5240,6,100,139
5241,8,100,139
5242,2,100,139
5243,2,100,139
5244,6,100,139
5245,5,100,139
5246,9,100,139
5247,14,100,139
5248,4,100,139
5249,37,100,139
5250,6,100,139
5251,4,100,139
5252,45,100,139
5253,14,100,140
5254,27,100,140
5255,30,100,140
5256,3,100,140
5257,5,100,140
5258,39,100,140
5259,7,100,140
5260,11,100,140
5261,12,100,140
5262,4,100,140
5263,5,100,140
5264,7,100,140
5265,7,100,140
5266,6,100,140
5267,37,100,140
5268,30,100,140
5269,11,100,140
5270,7,100,140
5271,10,100,140
5272,7,100,140
5273,4,100,140
5274,12,100,140
5275,2,100,140
5276,8,100,140
5277,11,100,140
5278,1,100,140
5279,36,100,140
5280,3,100,140
5281,21,100,140
5282,9,100,140
5283,1,100,140
5284,4,100,140
5285,1,100,140
5286,54,100,140
5287,14,100,141
5288,10,100,141
5289,6,100,141
5290,16,100,141
5291,21,100,141
5292,12,100,141
5293,40,100,141
5294,7,100,141
5295,15,100,141
5296,7,100,141
5297,2,100,141
5298,2,100,141
5299,7,100,141
5300,40,100,141
5301,1,100,141
5302,28,100,141
5303,7,100,141
5304,6,100,141
5305,3,100,141
5306,24,100,141
5307,6,100,141
5308,13,100,141
5309,10,100,141
5310,13,100,141
5311,12,100,141
5312,10,100,141
5313,32,100,141
5314,9,100,141
5315,24,100,141
5316,6,100,141
5317,4,100,141
5318,13,100,141
5319,58,100,141
5320,18,100,142
5321,18,100,142
5322,3,100,142
5323,8,100,142
5324,9,100,142
5325,30,100,142
5326,10,100,142
5327,4,100,142
5328,4,100,142
5329,6,100,142
5330,31,100,142
5331,1,100,142
5332,5,100,142
5333,23,100,142
5334,11,100,142
5335,20,100,142
5336,31,100,142
5337,1,100,142
5338,1,100,142
5339,11,100,142
5340,8,100,142
5341,2,100,142
5342,17,100,142
5343,11,100,142
5344,11,100,142
5345,12,100,142
5346,20,100,142
5347,11,100,142
5348,22,100,142
5349,9,100,142
5350,16,100,142
5351,20,100,142
5352,49,100,142
5353,1,100,142
5354,7,100,142
5355,23,100,143
5356,26,100,143
5357,19,100,143
5358,1,100,143
5359,7,100,143
5360,3,100,143
5361,21,100,143
5362,9,100,143
5363,5,100,143
5364,1,100,143
5365,11,100,143
5366,11,100,143
5367,26,100,143
5368,6,100,143
5369,31,100,143
5370,2,100,143
5371,4,100,143
5372,2,100,143
5373,19,100,143
5374,9,100,143
5375,11,100,143
5376,12,100,143
5377,11,100,143
5378,3,100,143
5379,13,100,143
5380,6,100,143
5381,9,100,143
5382,1,100,143
5383,14,100,143
5384,16,100,143
5385,40,100,143
5386,23,100,143
5387,34,100,143
5388,11,100,143
5389,12,100,143
5390,16,100,143
5391,4,100,144
5392,22,100,144
5393,26,100,144
5394,1,100,144
5395,2,100,144
5396,19,100,144
5397,4,100,144
5398,7,100,144
5399,12,100,144
5400,9,100,144
5401,1,100,144
5402,7,100,144
5403,27,100,144
5404,19,100,144
5405,27,100,144
5406,3,100,144
5407,3,100,144
5408,8,100,144
5409,28,100,144
5410,5,100,144
5411,8,100,144
5412,5,100,144
5413,10,100,144
5414,7,100,144
5415,8,100,144
5416,18,100,144
5417,54,100,144
5418,18,100,144
5419,20,100,144
5420,27,100,144
5421,19,100,144
5422,26,100,144
5423,11,100,144
5424,12,100,145
5425,2,100,145
5426,8,100,145
5427,13,100,145
5428,14,100,145
5429,19,100,145
5430,3,100,145
5431,1,100,145
5432,7,100,145
5433,29,100,145
5434,7,100,145
5435,2,100,145
5436,14,100,145
5437,9,100,145
5438,2,100,145
5439,7,100,145
5440,2,100,145
5441,5,100,145
5442,4,100,145
5443,29,100,145
5444,29,100,145
5445,3,100,145
5446,16,100,145
5447,7,100,145
5448,7,100,145
5449,32,100,145
5450,4,100,145
5451,7,100,145
5452,26,100,145
5453,3,100,145
5454,16,100,145
5455,63,100,145
5456,38,100,145
5457,17,100,145
5458,50,100,145
5459,16,100,146
5460,9,100,146
5461,19,100,146
5462,23,100,146
5463,6,100,146
5464,5,100,146
5465,11,100,146
5466,17,100,146
5467,16,100,146
5468,36,100,146
5469,15,100,146
5470,14,100,146
5471,17,100,146
5472,9,100,146
5473,3,100,146
5474,4,100,146
5475,20,100,146
5476,21,100,146
5477,19,100,146
5478,2,100,146
5479,19,100,146
5480,35,100,146
5481,10,100,146
5482,2,100,146
5483,14,100,146
5484,26,100,146
5485,4,100,146
5486,6,100,146
5487,3,100,146
5488,41,100,146
5489,7,100,146
5490,6,100,146
5491,3,100,146
5492,64,100,146
5493,44,100,146
5494,4,100,146
5495,68,100,146
5496,11,100,147
5497,15,100,147
5498,22,100,147
5499,33,100,147
5500,13,100,147
5501,15,100,147
5502,23,100,147
5503,18,100,147
5504,2,100,147
5505,2,100,147
5506,34,100,147
5507,18,100,147
5508,21,100,147
5509,5,100,147
5510,2,100,147
5511,24,100,147
5512,10,100,147
5513,25,100,147
5514,36,100,147
5515,28,100,147
5516,1,100,147
5517,7,100,147
5518,35,100,147
5519,4,100,147
5520,15,100,147
5521,3,100,147
5522,2,100,147
5523,6,100,147
5524,13,100,147
5525,53,100,147
5526,10,100,147
5527,2,100,147
5528,61,100,147
5529,44,100,147
5530,79,100,147
5531,14,100,148
5532,20,100,148
5533,32,100,148
5534,3,100,148
5535,20,100,148
5536,7,100,148
5537,22,100,148
5538,3,100,148
5539,4,100,148
5540,6,100,148
5541,17,100,148
5542,9,100,148
5543,7,100,148
5544,19,100,148
5545,12,100,148
5546,29,100,148
5547,14,100,148
5548,23,100,148
5549,19,100,148
5550,16,100,148
5551,14,100,148
5552,23,100,148
5553,14,100,148
5554,2,100,148
5555,28,100,148
5556,53,100,148
5557,31,100,148
5558,2,100,148
5559,27,100,148
5560,6,100,148
5561,4,100,148
5562,6,100,148
5563,10,100,148
5564,57,100,148
5565,1,100,148
5566,4,100,148
5567,6,100,148
5568,1,100,148
5569,1,100,148
5570,10,100,148
5571,50,100,148
5572,7,100,148
5573,40,100,148
5574,88,100,148
5575,7,100,149
5576,13,100,149
5577,23,100,149
5578,6,100,149
5579,28,100,149
5580,15,100,149
5581,10,100,149
5582,19,100,149
5583,25,100,149
5584,5,100,149
5585,1,100,149
5586,9,100,149
5587,15,100,149
5588,36,100,149
5589,18,100,149
5590,16,100,149
5591,7,100,149
5592,15,100,149
5593,7,100,149
5594,23,100,149
5595,26,100,149
5596,14,100,149
5597,15,100,149
5598,17,100,149
5599,14,100,149
5600,25,100,149
5601,69,100,149
5602,27,100,149
5603,15,100,149
5604,1,100,149
5605,5,100,149
5606,8,100,149
5607,7,100,149
5608,3,100,149
5609,5,100,149
5610,56,100,149
5611,12,100,149
5612,4,100,149
5613,14,100,149
5614,5,100,149
5615,18,100,149
5616,38,100,149
5617,18,100,149
5618,6,100,149
5619,1,100,149
5620,31,100,149
5621,90,100,149
5622,2,100,150
5623,4,100,150
5624,4,100,150
5625,16,100,150
5626,29,100,150
5627,40,100,150
5628,8,100,150
5629,4,100,150
5630,16,100,150
5631,46,100,150
5632,17,100,150
5633,3,100,150
5634,15,100,150
5635,25,100,150
5636,24,100,150
5637,18,100,150
5638,14,100,150
5639,4,100,150
5640,11,100,150
5641,84,100,150
5642,14,100,150
5643,21,100,150
5644,4,100,150
5645,2,100,150
5646,11,100,150
5647,1,100,150
5648,4,100,150
5649,7,100,150
5650,52,100,150
5651,19,100,150
5652,17,100,150
5653,19,100,150
5654,12,100,150
5655,15,100,150
5656,18,100,150
5657,34,100,150
5658,13,100,150
5659,5,100,150
5660,11,100,150
5661,17,100,150
5662,83,100,150
5663,17,100,151
5664,18,100,151
5665,31,100,151
5666,49,100,151
5667,7,100,151
5668,15,100,151
5669,14,100,151
5670,48,100,151
5671,6,100,151
5672,11,100,151
5673,8,100,151
5674,4,100,151
5675,18,100,151
5676,17,100,151
5677,18,100,151
5678,19,100,151
5679,1,100,151
5680,7,100,151
5681,99,100,151
5682,1,100,151
5683,9,100,151
5684,2,100,151
5685,9,100,151
5686,9,100,151
5687,2,100,151
5688,1,100,151
5689,8,100,151
5690,4,100,151
5691,3,100,151
5692,2,100,151
5693,2,100,151
5694,2,100,151
5695,47,100,151
5696,20,100,151
5697,19,100,151
5698,19,100,151
5699,17,100,151
5700,6,100,151
5701,13,100,151
5702,15,100,151
5703,4,100,151
5704,4,100,151
5705,46,100,151
5706,16,100,151
5707,2,100,151
5708,28,100,151
5709,2,100,151
5710,8,100,151
5711,73,100,151
5712,1,100,152
5713,22,100,152
5714,17,100,152
5715,27,100,152
5716,21,100,152
5717,50,100,152
5718,3,100,152
5719,10,100,152
5720,2,100,152
5721,49,100,152
5722,2,100,152
5723,12,100,152
5724,1,100,152
5725,21,100,152
5726,15,100,152
5727,12,100,152
5728,5,100,152
5729,2,100,152
5730,9,100,152
5731,110,100,152
5732,4,100,152
5733,19,100,152
5734,6,100,152
5735,8,100,152
5736,1,100,152
5737,2,100,152
5738,3,100,152
5739,13,100,152
5740,1,100,152
5741,1,100,152
5742,6,100,152
5743,2,100,152
5744,30,100,152
5745,14,100,152
5746,20,100,152
5747,12,100,152
5748,5,100,152
5749,21,100,152
5750,5,100,152
5751,25,100,152
5752,22,100,152
5753,2,100,152
5754,12,100,152
5755,53,100,152
5756,9,100,152
5757,42,100,152
5758,19,100,152
5759,67,100,152
5760,18,100,153
5761,20,100,153
5762,8,100,153
5763,14,100,153
5764,21,100,153
5765,8,100,153
5766,29,100,153
5767,49,100,153
5768,2,100,153
5769,2,100,153
5770,37,100,153
5771,9,100,153
5772,21,100,153
5773,8,100,153
5774,9,100,153
5775,28,100,153
5776,19,100,153
5777,1,100,153
5778,113,100,153
5779,3,100,153
5780,26,100,153
5781,14,100,153
5782,2,100,153
5783,19,100,153
5784,4,100,153
5785,12,100,153
5786,2,100,153
5787,4,100,153
5788,5,100,153
5789,5,100,153
5790,8,100,153
5791,7,100,153
5792,6,100,153
5793,12,100,153
5794,17,100,153
5795,16,100,153
5796,7,100,153
5797,26,100,153
5798,23,100,153
5799,1,100,153
5800,16,100,153
5801,51,100,153
5802,10,100,153
5803,48,100,153
5804,30,100,153
5805,52,100,153
5806,31,100,154
5807,19,100,154
5808,8,100,154
5809,11,100,154
5810,7,100,154
5811,10,100,154
5812,17,100,154
5813,31,100,154
5814,40,100,154
5815,1,100,154
5816,21,100,154
5817,9,100,154
5818,22,100,154
5819,11,100,154
5820,11,100,154
5821,7,100,154
5822,25,100,154
5823,22,100,154
5824,116,100,154
5825,24,100,154
5826,15,100,154
5827,1,100,154
5828,6,100,154
5829,12,100,154
5830,3,100,154
5831,20,100,154
5832,13,100,154
5833,15,100,154
5834,5,100,154
5835,7,100,154
5836,10,100,154
5837,21,100,154
5838,24,100,154
5839,6,100,154
5840,7,100,154
5841,28,100,154
5842,21,100,154
5843,7,100,154
5844,43,100,154
5845,16,100,154
5846,49,100,154
5847,38,100,154
5848,43,100,154
5849,43,100,155
5850,6,100,155
5851,8,100,155
5852,7,100,155
5853,22,100,155
5854,30,100,155
5855,27,100,155
5856,2,100,155
5857,2,100,155
5858,4,100,155
5859,7,100,155
5860,3,100,155
5861,26,100,155
5862,7,100,155
5863,5,100,155
5864,19,100,155
5865,2,100,155
5866,21,100,155
5867,21,100,155
5868,115,100,155
5869,2,100,155
5870,19,100,155
5871,8,100,155
5872,1,100,155
5873,8,100,155
5874,3,100,155
5875,3,100,155
5876,3,100,155
5877,22,100,155
5878,17,100,155
5879,8,100,155
5880,17,100,155
5881,20,100,155
5882,14,100,155
5883,19,100,155
5884,46,100,155
5885,19,100,155
5886,20,100,155
5887,12,100,155
5888,32,100,155
5889,17,100,155
5890,49,100,155
5891,30,100,155
5892,35,100,155
5893,54,100,156
5894,25,100,156
5895,17,100,156
5896,6,100,156
5897,22,100,156
5898,24,100,156
5899,6,100,156
5900,4,100,156
5901,1,100,156
5902,9,100,156
5903,14,100,156
5904,26,100,156
5905,2,100,156
5906,25,100,156
5907,12,100,156
5908,11,100,156
5909,12,100,156
5910,104,100,156
5911,9,100,156
5912,9,100,156
5913,4,100,156
5914,1,100,156
5915,5,100,156
5916,10,100,156
5917,9,100,156
5918,15,100,156
5919,18,100,156
5920,26,100,156
5921,16,100,156
5922,28,100,156
5923,8,100,156
5924,6,100,156
5925,58,100,156
5926,31,100,156
5927,10,100,156
5928,18,100,156
5929,7,100,156
5930,47,100,156
5931,18,100,156
5932,27,100,156
5933,66,100,157
5934,36,100,157
5935,32,100,157
5936,13,100,157
5937,13,100,157
5938,14,100,157
5939,10,100,157
5940,7,100,157
5941,11,100,157
5942,9,100,157
5943,11,100,157
5944,17,100,157
5945,16,100,157
5946,24,100,157
5947,25,100,157
5948,10,100,157
5949,11,100,157
5950,92,100,157
5951,4,100,157
5952,3,100,157
5953,10,100,157
5954,10,100,157
5955,10,100,157
5956,8,100,157
5957,1,100,157
5958,11,100,157
5959,8,100,157
5960,10,100,157
5961,1,100,157
5962,31,100,157
5963,12,100,157
5964,32,100,157
5965,68,100,157
5966,2,100,157
5967,34,100,157
5968,9,100,157
5969,6,100,157
5970,35,100,157
5971,15,100,157
5972,74,100,158
5973,4,100,158
5974,43,100,158
5975,7,100,158
5976,45,100,158
5977,15,100,158
5978,22,100,158
5979,1,100,158
5980,1,100,158
5981,8,100,158
5982,16,100,158
5983,12,100,158
5984,9,100,158
5985,13,100,158
5986,4,100,158
5987,22,100,158
5988,16,100,158
5989,4,100,158
5990,20,100,158
5991,4,100,158
5992,19,100,158
5993,81,100,158
5994,6,100,158
5995,4,100,158
5996,11,100,158
5997,22,100,158
5998,2,100,158
5999,14,100,158
6000,1,100,158
6001,5,100,158
6002,40,100,158
6003,2,100,158
6004,26,100,158
6005,79,100,158
6006,6,100,158
6007,2,100,158
6008,32,100,158
6009,13,100,158
6010,21,100,158
6011,87,100,159
6012,14,100,159
6013,47,100,159
6014,10,100,159
6015,56,100,159
6016,14,100,159
6017,22,100,159
6018,10,100,159
6019,1,100,159
6020,5,100,159
6021,22,100,159
6022,5,100,159
6023,2,100,159
6024,11,100,159
6025,22,100,159
6026,4,100,159
6027,12,100,159
6028,9,100,159
6029,19,100,159
6030,7,100,159
6031,69,100,159
6032,7,100,159
6033,10,100,159
6034,26,100,159
6035,2,100,159
6036,10,100,159
6037,14,100,159
6038,9,100,159
6039,40,100,159
6040,21,100,159
6041,7,100,159
6042,79,100,159
6043,16,100,159
6044,2,100,159
6045,27,100,159
6046,13,100,159
6047,8,100,159
6048,8,100,159
6049,9,100,159
6050,93,100,160
6051,20,100,160
6052,44,100,160
6053,6,100,160
6054,60,100,160
6055,7,100,160
6056,13,100,160
6057,4,100,160
6058,16,100,160
6059,24,100,160
6060,19,100,160
6061,2,100,160
6062,9,100,160
6063,19,100,160
6064,10,100,160
6065,10,100,160
6066,9,100,160
6067,50,100,160
6068,12,100,160
6069,1,100,160
6070,2,100,160
6071,25,100,160
6072,8,100,160
6073,9,100,160
6074,21,100,160
6075,2,100,160
6076,4,100,160
6077,13,100,160
6078,10,100,160
6079,38,100,160
6080,14,100,160
6081,11,100,160
6082,74,100,160
6083,21,100,160
6084,17,100,160
6085,7,100,160
6086,10,100,160
6087,20,100,160
6088,16,100,160
6089,19,100,160
6090,91,100,161
6091,25,100,161
6092,36,100,161
6093,65,100,161
6094,1,100,161
6095,10,100,161
6096,13,100,161
6097,13,100,161
6098,21,100,161
6099,34,100,161
6100,10,100,161
6101,8,100,161
6102,3,100,161
6103,9,100,161
6104,9,100,161
6105,2,100,161
6106,10,100,161
6107,40,100,161
6108,5,100,161
6109,23,100,161
6110,17,100,161
6111,7,100,161
6112,11,100,161
6113,22,100,161
6114,5,100,161
6115,7,100,161
6116,16,100,161
6117,17,100,161
6118,31,100,161
6119,30,100,161
6120,2,100,161
6121,12,100,161
6122,71,100,161
6123,17,100,161
6124,4,100,161
6125,19,100,161
6126,1,100,161
6127,34,100,161
6128,17,100,161
6129,26,100,161
6130,85,100,162
6131,22,100,162
6132,13,100,162
6133,37,100,162
6134,63,100,162
6135,10,100,162
6136,5,100,162
6137,24,100,162
6138,8,100,162
6139,16,100,162
6140,46,100,162
6141,24,100,162
6142,5,100,162
6143,4,100,162
6144,19,100,162
6145,10,100,162
6146,24,100,162
6147,4,100,162
6148,4,100,162
6149,15,100,162
6150,13,100,162
6151,17,100,162
6152,2,100,162
6153,15,100,162
6154,24,100,162
6155,2,100,162
6156,15,100,162
6157,50,100,162
6158,16,100,162
6159,4,100,162
6160,55,100,162
6161,8,100,162
6162,24,100,162
6163,44,100,162
6164,14,100,162
6165,30,100,162
6166,13,100,162
6167,89,100,163
6168,6,100,163
6169,21,100,163
6170,20,100,163
6171,30,100,163
6172,59,100,163
6173,1,100,163
6174,8,100,163
6175,35,100,163
6176,10,100,163
6177,9,100,163
6178,54,100,163
6179,29,100,163
6180,6,100,163
6181,15,100,163
6182,22,100,163
6183,9,100,163
6184,11,100,163
6185,14,100,163
6186,13,100,163
6187,28,100,163
6188,15,100,163
6189,9,100,163
6190,25,100,163
6191,10,100,163
6192,66,100,163
6193,5,100,163
6194,4,100,163
6195,40,100,163
6196,21,100,163
6197,51,100,163
6198,21,100,163
6199,21,100,163
6200,90,100,164
6201,6,100,164
6202,13,100,164
6203,4,100,164
6204,15,100,164
6205,24,100,164
