 ,Area,%Area,Slice
4539,8,100,64
4540,16,100,64
4541,18,100,64
4542,12,100,64
4543,15,100,64
4544,4,100,64
4545,29,100,64
4546,14,100,64
4547,1,100,64
4548,21,100,64
4549,66,100,64
4550,12,100,64
4551,2,100,64
4552,4,100,64
4553,12,100,64
4554,24,100,64
4555,4,100,64
4556,20,100,64
4557,6,100,64
4558,10,100,64
4559,5,100,64
4560,3,100,64
4561,32,100,64
4562,12,100,64
4563,5,100,65
4564,11,100,65
4565,6,100,65
4566,1,100,65
4567,29,100,65
4568,3,100,65
4569,6,100,65
4570,41,100,65
4571,8,100,65
4572,1,100,65
4573,5,100,65
4574,21,100,65
4575,55,100,65
4576,1,100,65
4577,1,100,65
4578,1,100,65
4579,7,100,65
4580,8,100,65
4581,13,100,65
4582,4,100,65
4583,11,100,65
4584,20,100,65
4585,14,100,65
4586,7,100,65
4587,2,100,65
4588,7,100,65
4589,17,100,65
4590,19,100,65
4591,9,100,66
4592,1,100,66
4593,9,100,66
4594,36,100,66
4595,6,100,66
4596,8,100,66
4597,16,100,66
4598,4,100,66
4599,44,100,66
4600,17,100,66
4601,15,100,66
4602,24,100,66
4603,38,100,66
4604,1,100,66
4605,1,100,66
4606,3,100,66
4607,2,100,66
4608,1,100,66
4609,7,100,66
4610,4,100,66
4611,28,100,66
4612,15,100,66
4613,12,100,66
4614,8,100,66
4615,1,100,66
4616,11,100,66
4617,31,100,66
4618,12,100,67
4619,21,100,67
4620,5,100,67
4621,4,100,67
4622,11,100,67
4623,1,100,67
4624,32,100,67
4625,13,100,67
4626,9,100,67
4627,20,100,67
4628,2,100,67
4629,38,100,67
4630,23,100,67
4631,2,100,67
4632,22,100,67
4633,22,100,67
4634,27,100,67
4635,1,100,67
4636,2,100,67
4637,1,100,67
4638,9,100,67
4639,3,100,67
4640,15,100,67
4641,2,100,67
4642,32,100,67
4643,22,100,67
4644,11,100,67
4645,16,100,67
4646,1,100,67
4647,5,100,67
4648,1,100,67
4649,7,100,67
4650,10,100,67
4651,6,100,67
4652,10,100,67
4653,2,100,67
4654,42,100,67
4655,15,100,68
4656,25,100,68
4657,10,100,68
4658,19,100,68
4659,11,100,68
4660,22,100,68
4661,1,100,68
4662,7,100,68
4663,2,100,68
4664,12,100,68
4665,7,100,68
4666,27,100,68
4667,18,100,68
4668,11,100,68
4669,27,100,68
4670,20,100,68
4671,2,100,68
4672,13,100,68
4673,1,100,68
4674,1,100,68
4675,1,100,68
4676,2,100,68
4677,1,100,68
4678,14,100,68
4679,2,100,68
4680,1,100,68
4681,13,100,68
4682,5,100,68
4683,1,100,68
4684,6,100,68
4685,33,100,68
4686,13,100,68
4687,39,100,68
4688,3,100,68
4689,24,100,68
4690,1,100,68
4691,5,100,68
4692,2,100,68
4693,33,100,68
4694,13,100,68
4695,14,100,68
4696,23,100,68
4697,16,100,68
4698,41,100,68
4699,8,100,69
4700,5,100,69
4701,27,100,69
4702,2,100,69
4703,23,100,69
4704,9,100,69
4705,31,100,69
4706,9,100,69
4707,13,100,69
4708,2,100,69
4709,21,100,69
4710,28,100,69
4711,15,100,69
4712,1,100,69
4713,1,100,69
4714,1,100,69
4715,7,100,69
4716,9,100,69
4717,2,100,69
4718,2,100,69
4719,1,100,69
4720,1,100,69
4721,2,100,69
4722,5,100,69
4723,9,100,69
4724,18,100,69
4725,27,100,69
4726,27,100,69
4727,50,100,69
4728,2,100,69
4729,18,100,69
4730,4,100,69
4731,2,100,69
4732,44,100,69
4733,13,100,69
4734,40,100,69
4735,29,100,69
4736,35,100,69
4737,19,100,70
4738,17,100,70
4739,17,100,70
4740,11,100,70
4741,40,100,70
4742,11,100,70
4743,1,100,70
4744,2,100,70
4745,26,100,70
4746,20,100,70
4747,11,100,70
4748,7,100,70
4749,1,100,70
4750,1,100,70
4751,2,100,70
4752,9,100,70
4753,8,100,70
4754,3,100,70
4755,10,100,70
4756,2,100,70
4757,6,100,70
4758,4,100,70
4759,8,100,70
4760,31,100,70
4761,22,100,70
4762,34,100,70
4763,54,100,70
4764,3,100,70
4765,3,100,70
4766,8,100,70
4767,9,100,70
4768,57,100,70
4769,2,100,70
4770,49,100,70
4771,4,100,70
4772,3,100,70
4773,41,100,70
4774,14,100,70
4775,17,100,70
4776,30,100,71
4777,1,100,71
4778,5,100,71
4779,10,100,71
4780,41,100,71
4781,3,100,71
4782,5,100,71
4783,2,100,71
4784,2,100,71
4785,9,100,71
4786,20,100,71
4787,3,100,71
4788,1,100,71
4789,40,100,71
4790,1,100,71
4791,21,100,71
4792,8,100,71
4793,2,100,71
4794,28,100,71
4795,1,100,71
4796,2,100,71
4797,37,100,71
4798,23,100,71
4799,2,100,71
4800,36,100,71
4801,55,100,71
4802,18,100,71
4803,9,100,71
4804,2,100,71
4805,60,100,71
4806,1,100,71
4807,55,100,71
4808,6,100,71
4809,1,100,71
4810,3,100,71
4811,37,100,71
4812,42,100,71
4813,32,100,72
4814,1,100,72
4815,34,100,72
4816,2,100,72
4817,13,100,72
4818,1,100,72
4819,7,100,72
4820,11,100,72
4821,14,100,72
4822,18,100,72
4823,66,100,72
4824,27,100,72
4825,1,100,72
4826,11,100,72
4827,40,100,72
4828,5,100,72
4829,4,100,72
4830,36,100,72
4831,26,100,72
4832,9,100,72
4833,8,100,72
4834,31,100,72
4835,54,100,72
4836,24,100,72
4837,4,100,72
4838,59,100,72
4839,3,100,72
4840,57,100,72
4841,7,100,72
4842,6,100,72
4843,5,100,72
4844,25,100,72
4845,69,100,72
4846,25,100,73
4847,7,100,73
4848,18,100,73
4849,1,100,73
4850,15,100,73
4851,8,100,73
4852,1,100,73
4853,9,100,73
4854,9,100,73
4855,30,100,73
4856,77,100,73
4857,1,100,73
4858,15,100,73
4859,31,100,73
4860,21,100,73
4861,5,100,73
4862,46,100,73
4863,1,100,73
4864,8,100,73
4865,1,100,73
4866,2,100,73
4867,8,100,73
4868,31,100,73
4869,16,100,73
4870,31,100,73
4871,27,100,73
4872,2,100,73
4873,18,100,73
4874,42,100,73
4875,1,100,73
4876,23,100,73
4877,56,100,73
4878,12,100,73
4879,54,100,73
4880,16,100,73
4881,1,100,73
4882,14,100,73
4883,2,100,73
4884,3,100,73
4885,81,100,73
4886,7,100,74
4887,4,100,74
4888,3,100,74
4889,1,100,74
4890,4,100,74
4891,4,100,74
4892,4,100,74
4893,2,100,74
4894,11,100,74
4895,1,100,74
4896,7,100,74
4897,1,100,74
4898,1,100,74
4899,38,100,74
4900,80,100,74
4901,1,100,74
4902,6,100,74
4903,28,100,74
4904,35,100,74
4905,1,100,74
4906,27,100,74
4907,4,100,74
4908,44,100,74
4909,2,100,74
4910,9,100,74
4911,3,100,74
4912,20,100,74
4913,17,100,74
4914,13,100,74
4915,26,100,74
4916,11,100,74
4917,17,100,74
4918,38,100,74
4919,26,100,74
4920,18,100,74
4921,48,100,74
4922,22,100,74
4923,43,100,74
4924,18,100,74
4925,15,100,74
4926,1,100,74
4927,83,100,74
4928,30,100,75
4929,20,100,75
4930,16,100,75
4931,7,100,75
4932,5,100,75
4933,12,100,75
4934,2,100,75
4935,15,100,75
4936,42,100,75
4937,70,100,75
4938,4,100,75
4939,1,100,75
4940,1,100,75
4941,24,100,75
4942,34,100,75
4943,28,100,75
4944,2,100,75
4945,22,100,75
4946,37,100,75
4947,16,100,75
4948,3,100,75
4949,1,100,75
4950,38,100,75
4951,21,100,75
4952,17,100,75
4953,29,100,75
4954,42,100,75
4955,2,100,75
4956,38,100,75
4957,24,100,75
4958,29,100,75
4959,5,100,75
4960,14,100,75
4961,4,100,75
4962,84,100,75
4963,44,100,76
4964,34,100,76
4965,13,100,76
4966,23,100,76
4967,4,100,76
4968,11,100,76
4969,2,100,76
4970,6,100,76
4971,2,100,76
4972,19,100,76
4973,12,100,76
4974,25,100,76
4975,5,100,76
4976,10,100,76
4977,42,100,76
4978,17,100,76
4979,60,100,76
4980,6,100,76
4981,34,100,76
4982,1,100,76
4983,31,100,76
4984,1,100,76
4985,1,100,76
4986,24,100,76
4987,1,100,76
4988,1,100,76
4989,4,100,76
4990,20,100,76
4991,25,100,76
4992,1,100,76
4993,50,100,76
4994,12,100,76
4995,5,100,76
4996,35,100,76
4997,46,100,76
4998,21,100,76
4999,17,100,76
5000,26,100,76
5001,3,100,76
5002,20,100,76
5003,82,100,76
5004,45,100,77
5005,44,100,77
5006,28,100,77
5007,26,100,77
5008,16,100,77
5009,25,100,77
5010,8,100,77
5011,20,100,77
5012,6,100,77
5013,20,100,77
5014,22,100,77
5015,1,100,77
5016,1,100,77
5017,18,100,77
5018,23,100,77
5019,38,100,77
5020,27,100,77
5021,42,100,77
5022,6,100,77
5023,1,100,77
5024,5,100,77
5025,34,100,77
5026,7,100,77
5027,14,100,77
5028,1,100,77
5029,11,100,77
5030,12,100,77
5031,2,100,77
5032,24,100,77
5033,1,100,77
5034,16,100,77
5035,7,100,77
5036,59,100,77
5037,3,100,77
5038,33,100,77
5039,43,100,77
5040,2,100,77
5041,41,100,77
5042,21,100,77
5043,35,100,77
5044,67,100,77
5045,38,100,78
5046,43,100,78
5047,7,100,78
5048,39,100,78
5049,18,100,78
5050,20,100,78
5051,2,100,78
5052,36,100,78
5053,13,100,78
5054,17,100,78
5055,14,100,78
5056,23,100,78
5057,3,100,78
5058,24,100,78
5059,1,100,78
5060,25,100,78
5061,28,100,78
5062,19,100,78
5063,1,100,78
5064,28,100,78
5065,2,100,78
5066,7,100,78
5067,1,100,78
5068,13,100,78
5069,37,100,78
5070,20,100,78
5071,16,100,78
5072,3,100,78
5073,15,100,78
5074,1,100,78
5075,1,100,78
5076,9,100,78
5077,4,100,78
5078,30,100,78
5079,10,100,78
5080,65,100,78
5081,4,100,78
5082,8,100,78
5083,21,100,78
5084,30,100,78
5085,8,100,78
5086,54,100,78
5087,31,100,78
5088,39,100,78
5089,7,100,78
5090,7,100,78
5091,53,100,78
5092,23,100,79
5093,3,100,79
5094,38,100,79
5095,15,100,79
5096,44,100,79
5097,7,100,79
5098,17,100,79
5099,3,100,79
5100,49,100,79
5101,4,100,79
5102,6,100,79
5103,14,100,79
5104,16,100,79
5105,3,100,79
5106,25,100,79
5107,19,100,79
5108,18,100,79
5109,4,100,79
5110,4,100,79
5111,14,100,79
5112,19,100,79
5113,27,100,79
5114,1,100,79
5115,24,100,79
5116,1,100,79
5117,16,100,79
5118,1,100,79
5119,4,100,79
5120,1,100,79
5121,28,100,79
5122,2,100,79
5123,5,100,79
5124,40,100,79
5125,1,100,79
5126,4,100,79
5127,63,100,79
5128,9,100,79
5129,7,100,79
5130,4,100,79
5131,11,100,79
5132,12,100,79
5133,55,100,79
5134,4,100,79
5135,37,100,79
5136,36,100,79
5137,16,100,79
5138,9,100,79
5139,26,100,79
5140,30,100,80
5141,13,100,80
5142,46,100,80
5143,4,100,80
5144,55,100,80
5145,5,100,80
5146,5,100,80
5147,10,100,80
5148,13,100,80
5149,11,100,80
5150,19,100,80
5151,5,100,80
5152,11,100,80
5153,6,100,80
5154,1,100,80
5155,1,100,80
5156,2,100,80
5157,6,100,80
5158,16,100,80
5159,9,100,80
5160,7,100,80
5161,24,100,80
5162,6,100,80
5163,35,100,80
5164,6,100,80
5165,4,100,80
5166,49,100,80
5167,3,100,80
5168,53,100,80
5169,11,100,80
5170,1,100,80
5171,6,100,80
5172,1,100,80
5173,48,100,80
5174,3,100,80
5175,33,100,80
5176,28,100,80
5177,15,100,80
5178,5,100,80
5179,12,100,81
5180,40,100,81
5181,55,100,81
5182,19,100,81
5183,15,100,81
5184,18,100,81
5185,1,100,81
5186,1,100,81
5187,20,100,81
5188,1,100,81
5189,8,100,81
5190,16,100,81
5191,7,100,81
5192,1,100,81
5193,2,100,81
5194,5,100,81
5195,10,100,81
5196,16,100,81
5197,1,100,81
5198,37,100,81
5199,11,100,81
5200,2,100,81
5201,1,100,81
5202,49,100,81
5203,1,100,81
5204,33,100,81
5205,13,100,81
5206,7,100,81
5207,26,100,81
5208,18,100,81
5209,14,100,81
5210,10,100,81
5211,10,100,82
5212,26,100,82
5213,51,100,82
5214,28,100,82
5215,24,100,82
5216,37,100,82
5217,1,100,82
5218,16,100,82
5219,26,100,82
5220,21,100,82
5221,1,100,82
5222,7,100,82
5223,20,100,82
5224,3,100,82
5225,1,100,82
5226,1,100,82
5227,4,100,82
5228,2,100,82
5229,5,100,82
5230,34,100,82
5231,10,100,82
5232,45,100,82
5233,6,100,82
5234,12,100,82
5235,5,100,82
5236,10,100,82
5237,3,100,82
5238,7,100,82
5239,2,100,82
5240,25,100,83
5241,7,100,83
5242,38,100,83
5243,26,100,83
5244,30,100,83
5245,1,100,83
5246,49,100,83
5247,32,100,83
5248,2,100,83
5249,23,100,83
5250,37,100,83
5251,21,100,83
5252,16,100,83
5253,1,100,83
5254,1,100,83
5255,6,100,83
5256,23,100,83
5257,2,100,83
5258,5,100,83
5259,28,100,83
5260,5,100,83
5261,3,100,83
5262,7,100,83
5263,5,100,83
5264,2,100,83
5265,25,100,83
5266,6,100,83
5267,8,100,83
5268,8,100,83
5269,24,100,84
5270,7,100,84
5271,4,100,84
5272,8,100,84
5273,20,100,84
5274,1,100,84
5275,12,100,84
5276,15,100,84
5277,23,100,84
5278,50,100,84
5279,37,100,84
5280,6,100,84
5281,40,100,84
5282,1,100,84
5283,40,100,84
5284,1,100,84
5285,1,100,84
5286,1,100,84
5287,3,100,84
5288,1,100,84
5289,1,100,84
5290,3,100,84
5291,5,100,84
5292,14,100,84
5293,10,100,84
5294,2,100,84
5295,9,100,84
5296,1,100,84
5297,6,100,84
5298,4,100,84
5299,6,100,84
5300,2,100,84
5301,4,100,84
5302,7,100,84
5303,42,100,84
5304,12,100,84
5305,20,100,84
5306,6,100,84
5307,4,100,84
5308,4,100,84
5309,13,100,84
5310,1,100,84
5311,3,100,85
5312,16,100,85
5313,1,100,85
5314,21,100,85
5315,11,100,85
5316,10,100,85
5317,3,100,85
5318,29,100,85
5319,9,100,85
5320,6,100,85
5321,41,100,85
5322,40,100,85
5323,2,100,85
5324,44,100,85
5325,1,100,85
5326,53,100,85
5327,2,100,85
5328,1,100,85
5329,1,100,85
5330,1,100,85
5331,2,100,85
5332,5,100,85
5333,2,100,85
5334,2,100,85
5335,1,100,85
5336,14,100,85
5337,23,100,85
5338,13,100,85
5339,20,100,85
5340,3,100,85
5341,8,100,85
5342,19,100,85
5343,7,100,85
5344,5,100,85
5345,48,100,85
5346,13,100,85
5347,28,100,85
5348,9,100,85
5349,7,100,85
5350,15,100,85
5351,14,100,85
5352,28,100,85
5353,2,100,86
5354,5,100,86
5355,32,100,86
5356,10,100,86
5357,10,100,86
5358,12,100,86
5359,41,100,86
5360,25,100,86
5361,32,100,86
5362,17,100,86
5363,41,100,86
5364,8,100,86
5365,58,100,86
5366,4,100,86
5367,12,100,86
5368,1,100,86
5369,8,100,86
5370,1,100,86
5371,16,100,86
5372,11,100,86
5373,30,100,86
5374,13,100,86
5375,35,100,86
5376,6,100,86
5377,12,100,86
5378,7,100,86
5379,23,100,86
5380,2,100,86
5381,52,100,86
5382,6,100,86
5383,12,100,86
5384,34,100,86
5385,1,100,86
5386,1,100,86
5387,20,100,86
5388,20,100,86
5389,11,100,86
5390,29,100,86
5391,16,100,87
5392,2,100,87
5393,31,100,87
5394,7,100,87
5395,48,100,87
5396,1,100,87
5397,3,100,87
5398,16,100,87
5399,22,100,87
5400,1,100,87
5401,8,100,87
5402,32,100,87
5403,9,100,87
5404,55,100,87
5405,4,100,87
5406,12,100,87
5407,1,100,87
5408,13,100,87
5409,1,100,87
5410,35,100,87
5411,29,100,87
5412,10,100,87
5413,40,100,87
5414,22,100,87
5415,13,100,87
5416,36,100,87
5417,18,100,87
5418,46,100,87
5419,22,100,87
5420,40,100,87
5421,24,100,87
5422,23,100,87
5423,4,100,87
5424,28,100,87
5425,24,100,88
5426,26,100,88
5427,41,100,88
5428,13,100,88
5429,20,100,88
5430,9,100,88
5431,21,100,88
5432,2,100,88
5433,46,100,88
5434,11,100,88
5435,1,100,88
5436,17,100,88
5437,1,100,88
5438,1,100,88
5439,45,100,88
5440,22,100,88
5441,30,100,88
5442,39,100,88
5443,62,100,88
5444,4,100,88
5445,38,100,88
5446,25,100,88
5447,30,100,88
5448,1,100,88
5449,21,100,88
5450,14,100,88
5451,7,100,88
5452,30,100,89
5453,16,100,89
5454,39,100,89
5455,20,100,89
5456,16,100,89
5457,1,100,89
5458,11,100,89
5459,34,100,89
5460,10,100,89
5461,11,100,89
5462,11,100,89
5463,4,100,89
5464,5,100,89
5465,50,100,89
5466,5,100,89
5467,32,100,89
5468,28,100,89
5469,5,100,89
5470,87,100,89
5471,2,100,89
5472,14,100,89
5473,24,100,89
5474,20,100,89
5475,3,100,89
5476,1,100,89
5477,21,100,89
5478,2,100,90
5479,28,100,90
5480,2,100,90
5481,24,100,90
5482,26,100,90
5483,6,100,90
5484,32,100,90
5485,7,100,90
5486,17,100,90
5487,20,100,90
5488,19,100,90
5489,1,100,90
5490,2,100,90
5491,8,100,90
5492,9,100,90
5493,49,100,90
5494,7,100,90
5495,10,100,90
5496,30,100,90
5497,10,100,90
5498,15,100,90
5499,111,100,90
5500,7,100,90
5501,9,100,90
5502,12,100,90
5503,1,100,90
5504,7,100,90
5505,47,100,90
5506,1,100,90
5507,2,100,91
5508,4,100,91
5509,13,100,91
5510,10,100,91
5511,21,100,91
5512,11,100,91
5513,45,100,91
5514,1,100,91
5515,7,100,91
5516,26,100,91
5517,21,100,91
5518,1,100,91
5519,13,100,91
5520,2,100,91
5521,17,100,91
5522,2,100,91
5523,15,100,91
5524,43,100,91
5525,8,100,91
5526,8,100,91
5527,20,100,91
5528,18,100,91
5529,21,100,91
5530,154,100,91
5531,7,100,91
5532,12,100,91
5533,10,100,91
5534,3,100,91
5535,3,100,91
5536,60,100,91
5537,3,100,91
5538,5,100,92
5539,13,100,92
5540,1,100,92
5541,1,100,92
5542,22,100,92
5543,53,100,92
5544,6,100,92
5545,1,100,92
5546,6,100,92
5547,6,100,92
5548,23,100,92
5549,10,100,92
5550,4,100,92
5551,23,100,92
5552,27,100,92
5553,10,100,92
5554,15,100,92
5555,23,100,92
5556,15,100,92
5557,6,100,92
5558,19,100,92
5559,2,100,92
5560,19,100,92
5561,174,100,92
5562,23,100,92
5563,3,100,92
5564,17,100,92
5565,9,100,92
5566,14,100,92
5567,69,100,92
5568,3,100,92
5569,17,100,93
5570,13,100,93
5571,7,100,93
5572,7,100,93
5573,6,100,93
5574,31,100,93
5575,2,100,93
5576,54,100,93
5577,16,100,93
5578,6,100,93
5579,9,100,93
5580,16,100,93
5581,1,100,93
5582,8,100,93
5583,4,100,93
5584,30,100,93
5585,34,100,93
5586,1,100,93
5587,5,100,93
5588,18,100,93
5589,14,100,93
5590,7,100,93
5591,2,100,93
5592,22,100,93
5593,18,100,93
5594,3,100,93
5595,13,100,93
5596,170,100,93
5597,35,100,93
5598,1,100,93
5599,23,100,93
5600,10,100,93
5601,19,100,93
5602,2,100,93
5603,69,100,93
5604,31,100,93
5605,24,100,94
5606,15,100,94
5607,20,100,94
5608,16,100,94
5609,18,100,94
5610,5,100,94
5611,35,100,94
5612,3,100,94
5613,45,100,94
5614,17,100,94
5615,14,100,94
5616,13,100,94
5617,9,100,94
5618,1,100,94
5619,4,100,94
5620,12,100,94
5621,27,100,94
5622,33,100,94
5623,1,100,94
5624,2,100,94
5625,5,100,94
5626,17,100,94
5627,16,100,94
5628,9,100,94
5629,24,100,94
5630,21,100,94
5631,168,100,94
5632,39,100,94
5633,6,100,94
5634,21,100,94
5635,4,100,94
5636,24,100,94
5637,6,100,94
5638,64,100,94
5639,5,100,94
5640,52,100,94
5641,9,100,95
5642,4,100,95
5643,9,100,95
5644,37,100,95
5645,3,100,95
5646,1,100,95
5647,20,100,95
5648,32,100,95
5649,12,100,95
5650,29,100,95
5651,31,100,95
5652,8,100,95
5653,15,100,95
5654,1,100,95
5655,4,100,95
5656,2,100,95
5657,8,100,95
5658,1,100,95
5659,12,100,95
5660,11,100,95
5661,1,100,95
5662,21,100,95
5663,1,100,95
5664,1,100,95
5665,8,100,95
5666,4,100,95
5667,4,100,95
5668,19,100,95
5669,11,100,95
5670,20,100,95
5671,17,100,95
5672,148,100,95
5673,39,100,95
5674,5,100,95
5675,6,100,95
5676,17,100,95
5677,1,100,95
5678,7,100,95
5679,53,100,95
5680,5,100,95
5681,63,100,95
5682,12,100,96
5683,3,100,96
5684,17,100,96
5685,48,100,96
5686,7,100,96
5687,1,100,96
5688,2,100,96
5689,17,100,96
5690,8,100,96
5691,36,100,96
5692,13,100,96
5693,13,100,96
5694,15,100,96
5695,4,100,96
5696,2,100,96
5697,12,100,96
5698,1,100,96
5699,1,100,96
5700,2,100,96
5701,2,100,96
5702,15,100,96
5703,23,100,96
5704,4,100,96
5705,11,100,96
5706,9,100,96
5707,11,100,96
5708,3,100,96
5709,1,100,96
5710,8,100,96
5711,129,100,96
5712,40,100,96
5713,13,100,96
5714,1,100,96
5715,8,100,96
5716,38,100,96
5717,66,100,96
5718,8,100,97
5719,16,100,97
5720,19,100,97
5721,54,100,97
5722,9,100,97
5723,3,100,97
5724,13,100,97
5725,2,100,97
5726,45,100,97
5727,5,100,97
5728,1,100,97
5729,1,100,97
5730,3,100,97
5731,5,100,97
5732,12,100,97
5733,1,100,97
5734,18,100,97
5735,9,100,97
5736,20,100,97
5737,1,100,97
5738,3,100,97
5739,6,100,97
5740,26,100,97
5741,13,100,97
5742,3,100,97
5743,20,100,97
5744,120,100,97
5745,30,100,97
5746,15,100,97
5747,19,100,97
5748,17,100,97
5749,59,100,97
5750,18,100,98
5751,6,100,98
5752,13,100,98
5753,50,100,98
5754,2,100,98
5755,6,100,98
5756,1,100,98
5757,43,100,98
5758,6,100,98
5759,11,100,98
5760,9,100,98
5761,12,100,98
5762,1,100,98
5763,12,100,98
5764,15,100,98
5765,1,100,98
5766,1,100,98
5767,3,100,98
5768,11,100,98
5769,25,100,98
5770,18,100,98
5771,7,100,98
5772,19,100,98
5773,36,100,98
5774,6,100,98
5775,26,100,98
5776,107,100,98
5777,19,100,98
5778,6,100,98
5779,3,100,98
5780,4,100,98
5781,3,100,98
5782,20,100,98
5783,9,100,98
5784,46,100,98
5785,18,100,99
5786,3,100,99
5787,3,100,99
5788,50,100,99
5789,9,100,99
5790,9,100,99
5791,36,100,99
5792,20,100,99
5793,15,100,99
5794,11,100,99
5795,14,100,99
5796,5,100,99
5797,11,100,99
5798,1,100,99
5799,1,100,99
5800,1,100,99
5801,5,100,99
5802,19,100,99
5803,1,100,99
5804,5,100,99
5805,11,100,99
5806,10,100,99
5807,4,100,99
5808,2,100,99
5809,41,100,99
5810,16,100,99
5811,11,100,99
5812,29,100,99
5813,7,100,99
5814,39,100,99
5815,25,100,99
5816,89,100,99
5817,6,100,99
5818,8,100,99
5819,7,100,99
5820,3,100,99
5821,6,100,99
5822,20,100,99
5823,23,100,99
5824,21,100,99
5825,29,100,99
5826,9,100,100
5827,40,100,100
5828,19,100,100
5829,5,100,100
5830,7,100,100
5831,16,100,100
5832,32,100,100
5833,12,100,100
5834,6,100,100
5835,12,100,100
5836,5,100,100
5837,6,100,100
5838,10,100,100
5839,20,100,100
5840,10,100,100
5841,17,100,100
5842,1,100,100
5843,1,100,100
5844,8,100,100
5845,20,100,100
5846,18,100,100
5847,4,100,100
5848,41,100,100
5849,16,100,100
5850,14,100,100
5851,35,100,100
5852,18,100,100
5853,4,100,100
5854,37,100,100
5855,18,100,100
5856,70,100,100
5857,4,100,100
5858,12,100,100
5859,4,100,100
5860,1,100,100
5861,11,100,100
5862,2,100,100
5863,49,100,100
5864,27,100,100
5865,1,100,100
5866,30,100,101
5867,22,100,101
5868,17,100,101
5869,42,100,101
5870,2,100,101
5871,10,100,101
5872,18,100,101
5873,12,100,101
5874,3,100,101
5875,22,100,101
5876,6,100,101
5877,5,100,101
5878,12,100,101
5879,1,100,101
5880,19,100,101
5881,15,100,101
5882,1,100,101
5883,24,100,101
5884,13,100,101
5885,11,100,101
5886,36,100,101
5887,20,100,101
5888,13,100,101
5889,30,100,101
5890,6,100,101
5891,4,100,101
5892,53,100,101
5893,19,100,101
5894,8,100,101
5895,1,100,101
5896,64,100,101
5897,22,100,101
5898,1,100,102
5899,22,100,102
5900,17,100,102
5901,4,100,102
5902,28,100,102
5903,55,100,102
5904,17,100,102
5905,25,100,102
5906,6,100,102
5907,11,100,102
5908,15,100,102
5909,7,100,102
5910,1,100,102
5911,40,100,102
5912,8,100,102
5913,2,100,102
5914,10,100,102
5915,4,100,102
5916,1,100,102
5917,10,100,102
5918,32,100,102
5919,13,100,102
5920,21,100,102
5921,20,100,102
5922,5,100,102
5923,32,100,102
5924,17,100,102
5925,15,100,102
5926,4,100,102
5927,71,100,102
5928,10,100,102
5929,11,100,103
5930,5,100,103
5931,14,100,103
5932,30,100,103
5933,22,100,103
5934,53,100,103
5935,25,100,103
5936,26,100,103
5937,18,100,103
5938,14,100,103
5939,1,100,103
5940,16,100,103
5941,1,100,103
5942,59,100,103
5943,12,100,103
5944,5,100,103
5945,1,100,103
5946,1,100,103
5947,8,100,103
5948,25,100,103
5949,24,100,103
5950,1,100,103
5951,9,100,103
5952,1,100,103
5953,3,100,103
5954,8,100,103
5955,9,100,103
5956,8,100,103
5957,12,100,103
5958,11,100,103
5959,29,100,103
5960,2,100,103
5961,13,100,103
5962,15,100,103
5963,67,100,103
5964,13,100,104
5965,2,100,104
5966,22,100,104
5967,22,100,104
5968,3,100,104
5969,18,100,104
5970,32,100,104
5971,3,100,104
5972,49,100,104
5973,30,100,104
5974,1,100,104
5975,20,100,104
5976,13,100,104
5977,16,100,104
5978,7,100,104
5979,20,100,104
5980,4,100,104
5981,82,100,104
5982,11,100,104
5983,1,100,104
5984,5,100,104
5985,9,100,104
5986,12,100,104
5987,1,100,104
5988,1,100,104
5989,6,100,104
5990,1,100,104
5991,22,100,104
5992,1,100,104
5993,9,100,104
5994,20,100,104
5995,13,100,104
5996,40,100,104
5997,24,100,104
5998,37,100,104
5999,3,100,104
6000,61,100,104
6001,1,100,105
6002,1,100,105
6003,31,100,105
6004,13,100,105
6005,29,100,105
6006,2,100,105
6007,21,100,105
6008,24,100,105
6009,37,100,105
6010,2,100,105
6011,15,100,105
6012,46,100,105
6013,1,100,105
6014,1,100,105
6015,23,100,105
6016,2,100,105
6017,1,100,105
6018,9,100,105
6019,7,100,105
6020,17,100,105
6021,1,100,105
6022,7,100,105
6023,10,100,105
6024,86,100,105
6025,3,100,105
6026,1,100,105
6027,1,100,105
6028,1,100,105
6029,1,100,105
6030,1,100,105
6031,5,100,105
6032,1,100,105
6033,8,100,105
6034,3,100,105
6035,12,100,105
6036,30,100,105
6037,2,100,105
6038,1,100,105
6039,8,100,105
6040,25,100,105
6041,2,100,105
6042,7,100,105
6043,49,100,105
6044,2,100,105
6045,2,100,105
6046,23,100,105
6047,39,100,105
6048,49,100,105
6049,13,100,106
6050,34,100,106
6051,21,100,106
6052,37,100,106
6053,8,100,106
6054,10,100,106
6055,36,100,106
6056,37,100,106
6057,5,100,106
6058,16,100,106
6059,31,100,106
6060,15,100,106
6061,24,100,106
6062,11,100,106
6063,3,100,106
6064,3,100,106
6065,10,100,106
6066,93,100,106
6067,3,100,106
6068,2,100,106
6069,12,100,106
6070,3,100,106
6071,4,100,106
6072,22,100,106
6073,29,100,106
6074,1,100,106
6075,19,100,106
6076,9,100,106
6077,50,100,106
6078,12,100,106
6079,17,100,106
6080,42,100,106
6081,16,100,106
6082,34,100,106
6083,16,100,107
6084,39,100,107
6085,14,100,107
6086,37,100,107
6087,5,100,107
6088,46,100,107
6089,28,100,107
6090,3,100,107
6091,7,100,107
6092,14,100,107
