Volume (micrometer^3),Surface (micrometer^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micrometer),SD dist. to surf. (micrometer),Median dist. to surf. (micrometer),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
59,0,59,0,0,0,0,0,0,0,1000.814,487.847,38.034,0,0,0,0,0,0,0,0,0,0,0,0
315,0,315,0,0,0,0,0,0,0,856.689,712.435,40.654,0,0,0,0,0,0,0,0,0,0,0,0
980,0,980,0,0,0,0,0,0,0,359.676,735.047,47.322,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,0,0,0,0,0,0,900.151,782.644,37.603,0,0,0,0,0,0,0,0,0,0,0,0
331,0,331,0,0,0,0,0,0,0,336.940,794.477,44.199,0,0,0,0,0,0,0,0,0,0,0,0
497,0,497,0,0,0,0,0,0,0,510.354,860.252,41.950,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,0,0,0,0,0,0,650.000,864.296,37.852,0,0,0,0,0,0,0,0,0,0,0,0
1593,0,1593,0,0,0,0,0,0,0,862.959,875.988,46.599,0,0,0,0,0,0,0,0,0,0,0,0
120,0,120,0,0,0,0,0,0,0,784.408,686.300,39.442,0,0,0,0,0,0,0,0,0,0,0,0
148,0,148,0,0,0,0,0,0,0,599.763,822.216,43.831,0,0,0,0,0,0,0,0,0,0,0,0
53,0,53,0,0,0,0,0,0,0,520.264,831.547,39.509,0,0,0,0,0,0,0,0,0,0,0,0
87,0,87,0,0,0,0,0,0,0,877.586,1094.414,40.333,0,0,0,0,0,0,0,0,0,0,0,0
51,0,51,0,0,0,0,0,0,0,820.333,422.490,39.686,0,0,0,0,0,0,0,0,0,0,0,0
53,0,53,0,0,0,0,0,0,0,665.000,445.849,40.830,0,0,0,0,0,0,0,0,0,0,0,0
371,0,371,0,0,0,0,0,0,0,372.981,702.989,44.472,0,0,0,0,0,0,0,0,0,0,0,0
198,0,198,0,0,0,0,0,0,0,1064.899,732.540,42.157,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,0,0,0,0,0,0,1111.414,810.655,39.448,0,0,0,0,0,0,0,0,0,0,0,0
88,0,88,0,0,0,0,0,0,0,885.068,849.148,40.659,0,0,0,0,0,0,0,0,0,0,0,0
97,0,97,0,0,0,0,0,0,0,918.371,477.670,42.454,0,0,0,0,0,0,0,0,0,0,0,0
212,0,212,0,0,0,0,0,0,0,692.910,548.038,43.057,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,609.600,764.000,40.267,0,0,0,0,0,0,0,0,0,0,0,0
381,0,381,0,0,0,0,0,0,0,628.016,811.987,44.409,0,0,0,0,0,0,0,0,0,0,0,0
3191,0,3191,0,0,0,0,0,0,0,934.146,762.736,51.802,0,0,0,0,0,0,0,0,0,0,0,0
208,0,208,0,0,0,0,0,0,0,674.269,808.413,43.250,0,0,0,0,0,0,0,0,0,0,0,0
72,0,72,0,0,0,0,0,0,0,673.000,922.417,41.931,0,0,0,0,0,0,0,0,0,0,0,0
281,0,281,0,0,0,0,0,0,0,857.794,501.128,45.210,0,0,0,0,0,0,0,0,0,0,0,0
894,0,894,0,0,0,0,0,0,0,803.445,703.084,47.820,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,678.667,1032.833,41.500,0,0,0,0,0,0,0,0,0,0,0,0
61,0,61,0,0,0,0,0,0,0,510.590,504.738,44.361,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,0,0,0,0,0,0,918.192,727.923,42.846,0,0,0,0,0,0,0,0,0,0,0,0
116,0,116,0,0,0,0,0,0,0,851.966,931.793,44.655,0,0,0,0,0,0,0,0,0,0,0,0
56,0,56,0,0,0,0,0,0,0,885.679,966.679,44.143,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,642.308,448.769,44.385,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,0,0,0,0,0,0,723.700,507.100,44.560,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,0,0,0,0,0,0,933.791,690.070,44.907,0,0,0,0,0,0,0,0,0,0,0,0
66,0,66,0,0,0,0,0,0,0,690.894,707.682,44.455,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,466.000,712.583,43.500,0,0,0,0,0,0,0,0,0,0,0,0
536,0,536,0,0,0,0,0,0,0,502.461,749.379,50.576,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,0,0,0,0,0,0,815.462,811.923,44.269,0,0,0,0,0,0,0,0,0,0,0,0
80,0,80,0,0,0,0,0,0,0,516.200,817.750,44.975,0,0,0,0,0,0,0,0,0,0,0,0
191,0,191,0,0,0,0,0,0,0,675.257,883.801,45.634,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,0,0,0,0,0,0,613.000,929.895,43.842,0,0,0,0,0,0,0,0,0,0,0,0
145,0,145,0,0,0,0,0,0,0,726.876,1021.565,46.876,0,0,0,0,0,0,0,0,0,0,0,0
289,0,289,0,0,0,0,0,0,0,696.232,1034.685,47.865,0,0,0,0,0,0,0,0,0,0,0,0
67,0,67,0,0,0,0,0,0,0,685.642,478.612,47.075,0,0,0,0,0,0,0,0,0,0,0,0
711,0,711,0,0,0,0,0,0,0,457.318,717.848,51.589,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,0,0,0,0,0,0,787.286,767.905,45.000,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,0,0,0,0,0,0,831.971,769.618,44.735,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,836.767,825.900,46.500,0,0,0,0,0,0,0,0,0,0,0,0
96,0,96,0,0,0,0,0,0,0,405.552,875.281,48.833,0,0,0,0,0,0,0,0,0,0,0,0
135,0,135,0,0,0,0,0,0,0,966.844,1041.911,47.830,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,0,0,0,0,0,0,1000.829,490.771,46.600,0,0,0,0,0,0,0,0,0,0,0,0
208,0,208,0,0,0,0,0,0,0,730.519,786.668,47.731,0,0,0,0,0,0,0,0,0,0,0,0
284,0,284,0,0,0,0,0,0,0,1103.704,793.423,50.789,0,0,0,0,0,0,0,0,0,0,0,0
171,0,171,0,0,0,0,0,0,0,852.889,861.596,48.164,0,0,0,0,0,0,0,0,0,0,0,0
1017,0,1017,0,0,0,0,0,0,0,724.635,931.624,53.523,0,0,0,0,0,0,0,0,0,0,0,0
88,0,88,0,0,0,0,0,0,0,475.318,928.966,47.795,0,0,0,0,0,0,0,0,0,0,0,0
3747,0,3747,0,0,0,0,0,0,0,701.711,1057.135,99.424,0,0,0,0,0,0,0,0,0,0,0,0
221,0,221,0,0,0,0,0,0,0,501.262,671.570,49.882,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,861.174,739.870,46.870,0,0,0,0,0,0,0,0,0,0,0,0
1363,0,1363,0,0,0,0,0,0,0,596.549,773.384,54.884,0,0,0,0,0,0,0,0,0,0,0,0
165,0,165,0,0,0,0,0,0,0,898.127,802.388,49.358,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,0,0,0,0,0,0,950.875,890.188,47.583,0,0,0,0,0,0,0,0,0,0,0,0
106,0,106,0,0,0,0,0,0,0,840.774,1016.906,48.283,0,0,0,0,0,0,0,0,0,0,0,0
56,0,56,0,0,0,0,0,0,0,412.643,633.875,49.321,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,667.094,817.781,47.938,0,0,0,0,0,0,0,0,0,0,0,0
195,0,195,0,0,0,0,0,0,0,569.174,824.441,50.282,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,0,0,0,0,0,0,1068.029,963.824,49.471,0,0,0,0,0,0,0,0,0,0,0,0
738,0,738,0,0,0,0,0,0,0,740.039,993.738,53.954,0,0,0,0,0,0,0,0,0,0,0,0
1285,0,1285,0,0,0,0,0,0,0,542.294,778.389,57.770,0,0,0,0,0,0,0,0,0,0,0,0
135,0,135,0,0,0,0,0,0,0,481.896,790.659,51.007,0,0,0,0,0,0,0,0,0,0,0,0
445,0,445,0,0,0,0,0,0,0,1026.899,790.697,53.494,0,0,0,0,0,0,0,0,0,0,0,0
185,0,185,0,0,0,0,0,0,0,539.205,813.876,52.514,0,0,0,0,0,0,0,0,0,0,0,0
215,0,215,0,0,0,0,0,0,0,666.391,908.014,52.870,0,0,0,0,0,0,0,0,0,0,0,0
716,0,716,0,0,0,0,0,0,0,655.514,966.271,54.381,0,0,0,0,0,0,0,0,0,0,0,0
94,0,94,0,0,0,0,0,0,0,471.106,754.723,51.883,0,0,0,0,0,0,0,0,0,0,0,0
2314,0,2314,0,0,0,0,0,0,0,808.394,760.341,57.835,0,0,0,0,0,0,0,0,0,0,0,0
85,0,85,0,0,0,0,0,0,0,974.671,833.824,51.082,0,0,0,0,0,0,0,0,0,0,0,0
158,0,158,0,0,0,0,0,0,0,684.114,837.348,53.247,0,0,0,0,0,0,0,0,0,0,0,0
1001,0,1001,0,0,0,0,0,0,0,477.934,866.823,58.660,0,0,0,0,0,0,0,0,0,0,0,0
434,0,434,0,0,0,0,0,0,0,516.553,679.350,56.804,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,0,0,0,0,0,0,752.649,684.378,51.000,0,0,0,0,0,0,0,0,0,0,0,0
88,0,88,0,0,0,0,0,0,0,451.307,796.466,53.591,0,0,0,0,0,0,0,0,0,0,0,0
123,0,123,0,0,0,0,0,0,0,501.350,851.610,53.634,0,0,0,0,0,0,0,0,0,0,0,0
16,0,16,0,0,0,0,0,0,0,904.375,877.938,50.812,0,0,0,0,0,0,0,0,0,0,0,0
572,0,572,0,0,0,0,0,0,0,813.322,894.883,57.089,0,0,0,0,0,0,0,0,0,0,0,0
108,0,108,0,0,0,0,0,0,0,760.472,988.148,53.389,0,0,0,0,0,0,0,0,0,0,0,0
139,0,139,0,0,0,0,0,0,0,636.281,1105.367,54.568,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,715.700,728.000,52.033,0,0,0,0,0,0,0,0,0,0,0,0
126,0,126,0,0,0,0,0,0,0,452.579,909.548,55.270,0,0,0,0,0,0,0,0,0,0,0,0
67,0,67,0,0,0,0,0,0,0,969.657,928.104,54.179,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,728.033,474.733,53.300,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,0,0,0,0,0,0,975.628,959.628,53.767,0,0,0,0,0,0,0,0,0,0,0,0
188,0,188,0,0,0,0,0,0,0,519.915,988.170,55.952,0,0,0,0,0,0,0,0,0,0,0,0
78,0,78,0,0,0,0,0,0,0,907.885,1011.641,56.731,0,0,0,0,0,0,0,0,0,0,0,0
4663,0,4663,0,0,0,0,0,0,0,679.326,610.403,69.026,0,0,0,0,0,0,0,0,0,0,0,0
471,0,471,0,0,0,0,0,0,0,886.890,669.673,58.225,0,0,0,0,0,0,0,0,0,0,0,0
1230,0,1230,0,0,0,0,0,0,0,591.545,739.608,60.509,0,0,0,0,0,0,0,0,0,0,0,0
333,0,333,0,0,0,0,0,0,0,939.931,963.147,58.823,0,0,0,0,0,0,0,0,0,0,0,0
63,0,63,0,0,0,0,0,0,0,895.921,565.683,56.571,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,561.455,596.818,55.000,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,0,0,0,0,0,0,1030.333,874.952,55.857,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,890.250,977.250,55.417,0,0,0,0,0,0,0,0,0,0,0,0
133,0,133,0,0,0,0,0,0,0,699.060,987.835,56.820,0,0,0,0,0,0,0,0,0,0,0,0
238,0,238,0,0,0,0,0,0,0,823.735,1032.723,57.723,0,0,0,0,0,0,0,0,0,0,0,0
65,0,65,0,0,0,0,0,0,0,749.846,433.262,57.308,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,1054.032,613.129,56.323,0,0,0,0,0,0,0,0,0,0,0,0
74,0,74,0,0,0,0,0,0,0,763.189,708.392,57.189,0,0,0,0,0,0,0,0,0,0,0,0
81,0,81,0,0,0,0,0,0,0,1126.099,753.444,57.630,0,0,0,0,0,0,0,0,0,0,0,0
160,0,160,0,0,0,0,0,0,0,600.919,821.169,65.425,0,0,0,0,0,0,0,0,0,0,0,0
139,0,139,0,0,0,0,0,0,0,569.856,823.942,57.647,0,0,0,0,0,0,0,0,0,0,0,0
930,0,930,0,0,0,0,0,0,0,604.537,862.004,62.275,0,0,0,0,0,0,0,0,0,0,0,0
81,0,81,0,0,0,0,0,0,0,695.753,1021.259,57.198,0,0,0,0,0,0,0,0,0,0,0,0
76,0,76,0,0,0,0,0,0,0,757.592,439.316,58.684,0,0,0,0,0,0,0,0,0,0,0,0
318,0,318,0,0,0,0,0,0,0,895.547,459.814,62.302,0,0,0,0,0,0,0,0,0,0,0,0
226,0,226,0,0,0,0,0,0,0,685.872,469.513,59.850,0,0,0,0,0,0,0,0,0,0,0,0
54,0,54,0,0,0,0,0,0,0,557.167,597.704,58.389,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,794.227,766.455,57.182,0,0,0,0,0,0,0,0,0,0,0,0
87,0,87,0,0,0,0,0,0,0,801.149,797.195,57.299,0,0,0,0,0,0,0,0,0,0,0,0
316,0,316,0,0,0,0,0,0,0,1082.427,910.541,63.139,0,0,0,0,0,0,0,0,0,0,0,0
237,0,237,0,0,0,0,0,0,0,648.359,1036.920,59.996,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,534.375,549.906,58.219,0,0,0,0,0,0,0,0,0,0,0,0
227,0,227,0,0,0,0,0,0,0,1054.432,829.035,60.714,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,836.583,827.583,58.417,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,0,0,0,0,0,0,959.366,830.781,57.878,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,789.100,1033.100,57.700,0,0,0,0,0,0,0,0,0,0,0,0
264,0,264,0,0,0,0,0,0,0,711.943,606.000,61.326,0,0,0,0,0,0,0,0,0,0,0,0
1363,0,1363,0,0,0,0,0,0,0,979.927,686.526,67.161,0,0,0,0,0,0,0,0,0,0,0,0
2406,0,2406,0,0,0,0,0,0,0,940.999,777.368,70.182,0,0,0,0,0,0,0,0,0,0,0,0
204,0,204,0,0,0,0,0,0,0,805.098,563.662,62.652,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,790.500,750.000,59.500,0,0,0,0,0,0,0,0,0,0,0,0
54,0,54,0,0,0,0,0,0,0,681.463,771.259,60.852,0,0,0,0,0,0,0,0,0,0,0,0
806,0,806,0,0,0,0,0,0,0,469.175,776.239,67.438,0,0,0,0,0,0,0,0,0,0,0,0
469,0,469,0,0,0,0,0,0,0,787.731,788.382,63.661,0,0,0,0,0,0,0,0,0,0,0,0
1490,0,1490,0,0,0,0,0,0,0,973.789,809.543,68.910,0,0,0,0,0,0,0,0,0,0,0,0
1163,0,1163,0,0,0,0,0,0,0,687.259,872.615,66.579,0,0,0,0,0,0,0,0,0,0,0,0
192,0,192,0,0,0,0,0,0,0,426.021,958.943,64.786,0,0,0,0,0,0,0,0,0,0,0,0
77,0,77,0,0,0,0,0,0,0,522.974,964.338,61.000,0,0,0,0,0,0,0,0,0,0,0,0
211,0,211,0,0,0,0,0,0,0,702.664,1023.967,63.573,0,0,0,0,0,0,0,0,0,0,0,0
230,0,230,0,0,0,0,0,0,0,1089.891,751.035,65.057,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,1295,0,0,0,0,0,0,0,574.543,784.917,68.376,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,723.133,824.200,60.967,0,0,0,0,0,0,0,0,0,0,0,0
271,0,271,0,0,0,0,0,0,0,1118.878,827.893,66.494,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,0,0,0,0,0,0,973.909,833.333,62.697,0,0,0,0,0,0,0,0,0,0,0,0
598,0,598,0,0,0,0,0,0,0,1083.007,922.662,69.268,0,0,0,0,0,0,0,0,0,0,0,0
305,0,305,0,0,0,0,0,0,0,994.525,945.210,66.607,0,0,0,0,0,0,0,0,0,0,0,0
115,0,115,0,0,0,0,0,0,0,819.496,952.617,64.017,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,0,0,0,0,0,0,834.000,1014.118,62.059,0,0,0,0,0,0,0,0,0,0,0,0
273,0,273,0,0,0,0,0,0,0,601.128,627.436,65.755,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,642.583,702.917,62.417,0,0,0,0,0,0,0,0,0,0,0,0
486,0,486,0,0,0,0,0,0,0,1041.006,718.741,68.745,0,0,0,0,0,0,0,0,0,0,0,0
186,0,186,0,0,0,0,0,0,0,465.000,921.091,66.091,0,0,0,0,0,0,0,0,0,0,0,0
130,0,130,0,0,0,0,0,0,0,1004.992,996.592,65.900,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,0,0,0,0,0,0,763.316,788.789,63.947,0,0,0,0,0,0,0,0,0,0,0,0
645,0,645,0,0,0,0,0,0,0,968.522,832.947,70.651,0,0,0,0,0,0,0,0,0,0,0,0
244,0,244,0,0,0,0,0,0,0,1055.193,870.574,70.221,0,0,0,0,0,0,0,0,0,0,0,0
30,0,30,0,0,0,0,0,0,0,426.600,563.700,65.033,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,0,0,0,0,0,0,759.515,729.000,64.848,0,0,0,0,0,0,0,0,0,0,0,0
145,0,145,0,0,0,0,0,0,0,681.552,780.062,67.069,0,0,0,0,0,0,0,0,0,0,0,0
404,0,404,0,0,0,0,0,0,0,1019.020,794.656,68.399,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,0,0,0,0,0,0,887.314,806.171,65.114,0,0,0,0,0,0,0,0,0,0,0,0
200,0,200,0,0,0,0,0,0,0,917.455,983.935,68.350,0,0,0,0,0,0,0,0,0,0,0,0
763,0,763,0,0,0,0,0,0,0,753.830,744.908,72.047,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,823.700,747.500,66.300,0,0,0,0,0,0,0,0,0,0,0,0
963,0,963,0,0,0,0,0,0,0,566.329,933.937,74.983,0,0,0,0,0,0,0,0,0,0,0,0
1832,0,1832,0,0,0,0,0,0,0,963.046,722.415,76.397,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,0,0,0,0,0,0,857.393,756.964,66.893,0,0,0,0,0,0,0,0,0,0,0,0
501,0,501,0,0,0,0,0,0,0,782.583,754.383,72.727,0,0,0,0,0,0,0,0,0,0,0,0
101,0,101,0,0,0,0,0,0,0,751.990,757.960,70.436,0,0,0,0,0,0,0,0,0,0,0,0
68,0,68,0,0,0,0,0,0,0,940.309,816.691,68.662,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,0,0,0,0,0,0,666.429,815.143,67.476,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,0,0,0,0,0,0,846.857,858.143,67.429,0,0,0,0,0,0,0,0,0,0,0,0
207,0,207,0,0,0,0,0,0,0,379.700,876.710,73.348,0,0,0,0,0,0,0,0,0,0,0,0
255,0,255,0,0,0,0,0,0,0,456.318,886.941,71.784,0,0,0,0,0,0,0,0,0,0,0,0
553,0,553,0,0,0,0,0,0,0,869.468,889.741,71.929,0,0,0,0,0,0,0,0,0,0,0,0
271,0,271,0,0,0,0,0,0,0,641.255,1095.000,71.882,0,0,0,0,0,0,0,0,0,0,0,0
78,0,78,0,0,0,0,0,0,0,726.538,1110.013,69.667,0,0,0,0,0,0,0,0,0,0,0,0
55,0,55,0,0,0,0,0,0,0,1041.527,521.855,70.964,0,0,0,0,0,0,0,0,0,0,0,0
948,0,948,0,0,0,0,0,0,0,460.185,679.690,77.062,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,0,0,0,0,0,0,380.413,801.717,69.609,0,0,0,0,0,0,0,0,0,0,0,0
67,0,67,0,0,0,0,0,0,0,454.030,819.224,69.567,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,399.056,836.444,69.611,0,0,0,0,0,0,0,0,0,0,0,0
136,0,136,0,0,0,0,0,0,0,989.853,859.574,71.463,0,0,0,0,0,0,0,0,0,0,0,0
231,0,231,0,0,0,0,0,0,0,834.442,907.390,71.580,0,0,0,0,0,0,0,0,0,0,0,0
269,0,269,0,0,0,0,0,0,0,990.190,1038.364,73.201,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,607.500,498.500,70.000,0,0,0,0,0,0,0,0,0,0,0,0
204,0,204,0,0,0,0,0,0,0,467.686,557.118,75.206,0,0,0,0,0,0,0,0,0,0,0,0
62,0,62,0,0,0,0,0,0,0,738.871,811.984,70.548,0,0,0,0,0,0,0,0,0,0,0,0
257,0,257,0,0,0,0,0,0,0,928.619,949.447,73.463,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,739.500,745.727,71.182,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,868.636,807.136,71.045,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,0,0,0,0,0,0,958.429,848.571,70.857,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,0,0,0,0,0,0,368.172,869.069,71.448,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,0,0,0,0,0,0,724.069,871.966,70.897,0,0,0,0,0,0,0,0,0,0,0,0
120,0,120,0,0,0,0,0,0,0,842.767,875.758,73.158,0,0,0,0,0,0,0,0,0,0,0,0
87,0,87,0,0,0,0,0,0,0,1045.529,1022.057,73.379,0,0,0,0,0,0,0,0,0,0,0,0
167,0,167,0,0,0,0,0,0,0,823.509,635.742,73.778,0,0,0,0,0,0,0,0,0,0,0,0
32,0,32,0,0,0,0,0,0,0,754.188,794.219,71.906,0,0,0,0,0,0,0,0,0,0,0,0
51,0,51,0,0,0,0,0,0,0,652.804,815.000,72.098,0,0,0,0,0,0,0,0,0,0,0,0
94,0,94,0,0,0,0,0,0,0,747.479,815.936,72.766,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,0,0,0,0,0,0,626.429,914.071,73.179,0,0,0,0,0,0,0,0,0,0,0,0
348,0,348,0,0,0,0,0,0,0,677.083,1038.468,77.118,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,867.419,724.774,73.065,0,0,0,0,0,0,0,0,0,0,0,0
784,0,784,0,0,0,0,0,0,0,433.018,787.293,81.499,0,0,0,0,0,0,0,0,0,0,0,0
2615,0,2615,0,0,0,0,0,0,0,959.938,793.138,85.242,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,0,0,0,0,0,0,878.375,815.875,73.271,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,0,0,0,0,0,0,514.329,859.616,74.753,0,0,0,0,0,0,0,0,0,0,0,0
128,0,128,0,0,0,0,0,0,0,607.234,868.562,74.164,0,0,0,0,0,0,0,0,0,0,0,0
103,0,103,0,0,0,0,0,0,0,726.961,901.942,74.243,0,0,0,0,0,0,0,0,0,0,0,0
310,0,310,0,0,0,0,0,0,0,611.274,909.152,77.961,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,0,0,0,0,0,0,912.640,478.840,75.480,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,0,0,0,0,0,0,779.964,506.929,75.893,0,0,0,0,0,0,0,0,0,0,0,0
589,0,589,0,0,0,0,0,0,0,903.452,653.019,80.744,0,0,0,0,0,0,0,0,0,0,0,0
84,0,84,0,0,0,0,0,0,0,744.548,793.976,75.929,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,755.667,824.278,74.556,0,0,0,0,0,0,0,0,0,0,0,0
2102,0,2102,0,0,0,0,0,0,0,739.932,854.684,83.828,0,0,0,0,0,0,0,0,0,0,0,0
375,0,375,0,0,0,0,0,0,0,859.301,565.848,81.851,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,0,0,0,0,0,0,549.571,659.250,76.214,0,0,0,0,0,0,0,0,0,0,0,0
206,0,206,0,0,0,0,0,0,0,981.282,771.500,78.728,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,0,0,0,0,0,0,727.229,861.800,76.057,0,0,0,0,0,0,0,0,0,0,0,0
259,0,259,0,0,0,0,0,0,0,1109.757,935.162,80.958,0,0,0,0,0,0,0,0,0,0,0,0
35,0,35,0,0,0,0,0,0,0,747.229,1091.714,76.114,0,0,0,0,0,0,0,0,0,0,0,0
619,0,619,0,0,0,0,0,0,0,832.040,671.979,84.574,0,0,0,0,0,0,0,0,0,0,0,0
217,0,217,0,0,0,0,0,0,0,780.820,698.341,79.475,0,0,0,0,0,0,0,0,0,0,0,0
393,0,393,0,0,0,0,0,0,0,533.583,772.130,80.145,0,0,0,0,0,0,0,0,0,0,0,0
276,0,276,0,0,0,0,0,0,0,885.790,821.167,81.554,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,0,0,0,0,0,0,824.085,833.915,78.128,0,0,0,0,0,0,0,0,0,0,0,0
99,0,99,0,0,0,0,0,0,0,832.010,913.576,78.384,0,0,0,0,0,0,0,0,0,0,0,0
98,0,98,0,0,0,0,0,0,0,974.612,935.541,78.745,0,0,0,0,0,0,0,0,0,0,0,0
186,0,186,0,0,0,0,0,0,0,886.016,1018.194,79.758,0,0,0,0,0,0,0,0,0,0,0,0
147,0,147,0,0,0,0,0,0,0,756.054,1051.898,79.619,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,638.545,783.545,77.636,0,0,0,0,0,0,0,0,0,0,0,0
448,0,448,0,0,0,0,0,0,0,1132.199,790.808,85.136,0,0,0,0,0,0,0,0,0,0,0,0
141,0,141,0,0,0,0,0,0,0,595.716,889.255,80.326,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,0,0,0,0,0,0,384.192,901.231,79.115,0,0,0,0,0,0,0,0,0,0,0,0
253,0,253,0,0,0,0,0,0,0,820.830,496.834,83.296,0,0,0,0,0,0,0,0,0,0,0,0
200,0,200,0,0,0,0,0,0,0,984.650,604.630,81.340,0,0,0,0,0,0,0,0,0,0,0,0
167,0,167,0,0,0,0,0,0,0,508.293,665.832,81.719,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,0,0,0,0,0,0,862.000,746.000,78.429,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,640.462,802.538,78.615,0,0,0,0,0,0,0,0,0,0,0,0
187,0,187,0,0,0,0,0,0,0,570.305,824.283,81.080,0,0,0,0,0,0,0,0,0,0,0,0
48,0,48,0,0,0,0,0,0,0,361.062,836.188,79.375,0,0,0,0,0,0,0,0,0,0,0,0
440,0,440,0,0,0,0,0,0,0,375.557,837.673,86.482,0,0,0,0,0,0,0,0,0,0,0,0
64,0,64,0,0,0,0,0,0,0,690.125,847.594,79.547,0,0,0,0,0,0,0,0,0,0,0,0
1161,0,1161,0,0,0,0,0,0,0,587.049,914.963,86.790,0,0,0,0,0,0,0,0,0,0,0,0
