Volume (micrometer^3),Surface (micrometer^2),Nb of obj. voxels,Nb of surf. voxels,IntDen,Mean,StdDev,Median,Min,Max,X,Y,Z,Mean dist. to surf. (micrometer),SD dist. to surf. (micrometer),Median dist. to surf. (micrometer),XM,YM,ZM,BX,BY,BZ,B-width,B-height,B-depth
204,0,204,0,0,0,0,0,0,0,407.279,775.961,37.770,0,0,0,0,0,0,0,0,0,0,0,0
949,0,949,0,0,0,0,0,0,0,919.311,796.940,41.987,0,0,0,0,0,0,0,0,0,0,0,0
515,0,515,0,0,0,0,0,0,0,712.107,833.060,39.699,0,0,0,0,0,0,0,0,0,0,0,0
241,0,241,0,0,0,0,0,0,0,982.996,947.900,37.685,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,0,0,0,0,0,0,653.522,388.457,37.065,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,0,0,0,0,0,0,1015.122,435.610,36.732,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,0,0,0,0,0,0,665.320,890.720,36.460,0,0,0,0,0,0,0,0,0,0,0,0
55,0,55,0,0,0,0,0,0,0,926.727,424.564,38.764,0,0,0,0,0,0,0,0,0,0,0,0
152,0,152,0,0,0,0,0,0,0,861.059,452.862,38.895,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,716.400,459.200,37.333,0,0,0,0,0,0,0,0,0,0,0,0
159,0,159,0,0,0,0,0,0,0,369.358,622.855,40.088,0,0,0,0,0,0,0,0,0,0,0,0
112,0,112,0,0,0,0,0,0,0,859.875,695.286,39.259,0,0,0,0,0,0,0,0,0,0,0,0
62,0,62,0,0,0,0,0,0,0,1157.306,836.629,38.677,0,0,0,0,0,0,0,0,0,0,0,0
363,0,363,0,0,0,0,0,0,0,869.758,837.590,41.507,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,907.200,863.200,37.200,0,0,0,0,0,0,0,0,0,0,0,0
195,0,195,0,0,0,0,0,0,0,488.256,879.200,39.364,0,0,0,0,0,0,0,0,0,0,0,0
300,0,300,0,0,0,0,0,0,0,1075.580,928.467,51.943,0,0,0,0,0,0,0,0,0,0,0,0
87,0,87,0,0,0,0,0,0,0,718.828,1068.264,38.874,0,0,0,0,0,0,0,0,0,0,0,0
67,0,67,0,0,0,0,0,0,0,880.731,1150.910,38.537,0,0,0,0,0,0,0,0,0,0,0,0
184,0,184,0,0,0,0,0,0,0,958.533,812.668,39.853,0,0,0,0,0,0,0,0,0,0,0,0
38,0,38,0,0,0,0,0,0,0,583.368,833.395,42.158,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,1190.667,841.500,38.667,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,498.933,844.267,38.267,0,0,0,0,0,0,0,0,0,0,0,0
160,0,160,0,0,0,0,0,0,0,877.987,861.644,42.062,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,0,0,0,0,0,0,889.579,1005.105,38.158,0,0,0,0,0,0,0,0,0,0,0,0
61,0,61,0,0,0,0,0,0,0,486.541,454.393,39.770,0,0,0,0,0,0,0,0,0,0,0,0
91,0,91,0,0,0,0,0,0,0,1085.835,719.132,40.363,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,777.889,792.611,38.722,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,937.400,895.200,38.500,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,0,0,0,0,0,0,852.980,966.520,39.780,0,0,0,0,0,0,0,0,0,0,0,0
143,0,143,0,0,0,0,0,0,0,686.161,1083.168,41.014,0,0,0,0,0,0,0,0,0,0,0,0
39,0,39,0,0,0,0,0,0,0,675.462,425.615,40.590,0,0,0,0,0,0,0,0,0,0,0,0
188,0,188,0,0,0,0,0,0,0,336.590,687.819,42.468,0,0,0,0,0,0,0,0,0,0,0,0
860,0,860,0,0,0,0,0,0,0,610.116,691.408,44.559,0,0,0,0,0,0,0,0,0,0,0,0
527,0,527,0,0,0,0,0,0,0,321.268,726.148,45.715,0,0,0,0,0,0,0,0,0,0,0,0
430,0,430,0,0,0,0,0,0,0,677.977,777.916,43.374,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,1134.182,814.727,39.909,0,0,0,0,0,0,0,0,0,0,0,0
189,0,189,0,0,0,0,0,0,0,676.862,827.339,42.190,0,0,0,0,0,0,0,0,0,0,0,0
194,0,194,0,0,0,0,0,0,0,845.010,882.335,42.160,0,0,0,0,0,0,0,0,0,0,0,0
219,0,219,0,0,0,0,0,0,0,296.406,800.630,45.260,0,0,0,0,0,0,0,0,0,0,0,0
68,0,68,0,0,0,0,0,0,0,665.176,909.338,41.588,0,0,0,0,0,0,0,0,0,0,0,0
449,0,449,0,0,0,0,0,0,0,716.682,967.118,46.612,0,0,0,0,0,0,0,0,0,0,0,0
52,0,52,0,0,0,0,0,0,0,841.154,1062.827,41.481,0,0,0,0,0,0,0,0,0,0,0,0
1907,0,1907,0,0,0,0,0,0,0,691.975,1108.112,80.702,0,0,0,0,0,0,0,0,0,0,0,0
89,0,89,0,0,0,0,0,0,0,476.393,649.618,44.045,0,0,0,0,0,0,0,0,0,0,0,0
243,0,243,0,0,0,0,0,0,0,802.119,684.268,44.815,0,0,0,0,0,0,0,0,0,0,0,0
262,0,262,0,0,0,0,0,0,0,479.416,744.195,46.489,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,0,0,0,0,0,0,494.667,827.667,42.444,0,0,0,0,0,0,0,0,0,0,0,0
380,0,380,0,0,0,0,0,0,0,436.276,837.005,59.855,0,0,0,0,0,0,0,0,0,0,0,0
551,0,551,0,0,0,0,0,0,0,335.951,870.532,48.514,0,0,0,0,0,0,0,0,0,0,0,0
278,0,278,0,0,0,0,0,0,0,864.971,897.532,45.532,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,0,0,0,0,0,0,448.885,961.346,42.000,0,0,0,0,0,0,0,0,0,0,0,0
392,0,392,0,0,0,0,0,0,0,642.699,1005.064,46.008,0,0,0,0,0,0,0,0,0,0,0,0
391,0,391,0,0,0,0,0,0,0,733.205,1036.808,45.471,0,0,0,0,0,0,0,0,0,0,0,0
68,0,68,0,0,0,0,0,0,0,976.985,1092.441,43.294,0,0,0,0,0,0,0,0,0,0,0,0
90,0,90,0,0,0,0,0,0,0,615.067,819.278,44.700,0,0,0,0,0,0,0,0,0,0,0,0
51,0,51,0,0,0,0,0,0,0,940.569,854.039,49.686,0,0,0,0,0,0,0,0,0,0,0,0
98,0,98,0,0,0,0,0,0,0,654.398,939.316,45.388,0,0,0,0,0,0,0,0,0,0,0,0
11,0,11,0,0,0,0,0,0,0,1015.545,438.000,43.727,0,0,0,0,0,0,0,0,0,0,0,0
296,0,296,0,0,0,0,0,0,0,428.895,705.916,46.936,0,0,0,0,0,0,0,0,0,0,0,0
711,0,711,0,0,0,0,0,0,0,942.461,756.550,49.108,0,0,0,0,0,0,0,0,0,0,0,0
202,0,202,0,0,0,0,0,0,0,955.946,840.436,46.723,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,0,0,0,0,0,0,942.920,894.360,44.720,0,0,0,0,0,0,0,0,0,0,0,0
49,0,49,0,0,0,0,0,0,0,372.469,897.918,45.143,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,380.455,604.455,45.045,0,0,0,0,0,0,0,0,0,0,0,0
137,0,137,0,0,0,0,0,0,0,1126.927,792.708,47.985,0,0,0,0,0,0,0,0,0,0,0,0
645,0,645,0,0,0,0,0,0,0,903.564,842.371,49.757,0,0,0,0,0,0,0,0,0,0,0,0
62,0,62,0,0,0,0,0,0,0,754.919,1030.371,45.532,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,720.500,421.500,46.000,0,0,0,0,0,0,0,0,0,0,0,0
195,0,195,0,0,0,0,0,0,0,492.723,658.067,49.051,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,444.870,750.130,46.522,0,0,0,0,0,0,0,0,0,0,0,0
68,0,68,0,0,0,0,0,0,0,664.265,812.706,46.926,0,0,0,0,0,0,0,0,0,0,0,0
464,0,464,0,0,0,0,0,0,0,450.705,887.562,51.353,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,0,0,0,0,0,0,423.425,938.863,47.863,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,0,0,0,0,0,0,1086.973,1001.811,46.703,0,0,0,0,0,0,0,0,0,0,0,0
116,0,116,0,0,0,0,0,0,0,495.974,1031.310,47.440,0,0,0,0,0,0,0,0,0,0,0,0
384,0,384,0,0,0,0,0,0,0,581.227,772.008,50.344,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,0,0,0,0,0,0,457.861,795.472,47.444,0,0,0,0,0,0,0,0,0,0,0,0
77,0,77,0,0,0,0,0,0,0,518.416,822.506,48.442,0,0,0,0,0,0,0,0,0,0,0,0
84,0,84,0,0,0,0,0,0,0,551.083,835.940,48.845,0,0,0,0,0,0,0,0,0,0,0,0
50,0,50,0,0,0,0,0,0,0,476.740,870.740,48.080,0,0,0,0,0,0,0,0,0,0,0,0
211,0,211,0,0,0,0,0,0,0,811.777,924.711,50.602,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,985.870,997.652,47.435,0,0,0,0,0,0,0,0,0,0,0,0
74,0,74,0,0,0,0,0,0,0,689.973,1030.041,47.865,0,0,0,0,0,0,0,0,0,0,0,0
26,0,26,0,0,0,0,0,0,0,913.231,1057.000,48.808,0,0,0,0,0,0,0,0,0,0,0,0
41,0,41,0,0,0,0,0,0,0,686.171,1067.902,47.902,0,0,0,0,0,0,0,0,0,0,0,0
136,0,136,0,0,0,0,0,0,0,823.096,1081.427,49.243,0,0,0,0,0,0,0,0,0,0,0,0
106,0,106,0,0,0,0,0,0,0,621.632,1164.811,49.387,0,0,0,0,0,0,0,0,0,0,0,0
49,0,49,0,0,0,0,0,0,0,902.490,524.837,48.755,0,0,0,0,0,0,0,0,0,0,0,0
2052,0,2052,0,0,0,0,0,0,0,668.512,574.243,57.617,0,0,0,0,0,0,0,0,0,0,0,0
453,0,453,0,0,0,0,0,0,0,521.446,777.753,52.208,0,0,0,0,0,0,0,0,0,0,0,0
154,0,154,0,0,0,0,0,0,0,1043.929,788.448,50.006,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,0,0,0,0,0,0,424.111,801.917,49.083,0,0,0,0,0,0,0,0,0,0,0,0
4310,0,4310,0,0,0,0,0,0,0,881.862,862.074,94.520,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,0,0,0,0,0,0,927.611,894.444,47.944,0,0,0,0,0,0,0,0,0,0,0,0
21,0,21,0,0,0,0,0,0,0,979.571,961.095,48.000,0,0,0,0,0,0,0,0,0,0,0,0
175,0,175,0,0,0,0,0,0,0,947.606,1002.091,51.177,0,0,0,0,0,0,0,0,0,0,0,0
147,0,147,0,0,0,0,0,0,0,675.667,414.830,51.150,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,537.409,561.091,49.591,0,0,0,0,0,0,0,0,0,0,0,0
201,0,201,0,0,0,0,0,0,0,891.950,642.891,51.254,0,0,0,0,0,0,0,0,0,0,0,0
182,0,182,0,0,0,0,0,0,0,846.687,834.451,58.143,0,0,0,0,0,0,0,0,0,0,0,0
142,0,142,0,0,0,0,0,0,0,634.859,1086.211,50.718,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,513.154,506.692,50.077,0,0,0,0,0,0,0,0,0,0,0,0
104,0,104,0,0,0,0,0,0,0,703.885,569.615,51.423,0,0,0,0,0,0,0,0,0,0,0,0
10,0,10,0,0,0,0,0,0,0,1074.000,578.200,49.800,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,0,0,0,0,0,0,744.162,372.838,51.595,0,0,0,0,0,0,0,0,0,0,0,0
106,0,106,0,0,0,0,0,0,0,803.406,522.009,52.698,0,0,0,0,0,0,0,0,0,0,0,0
33,0,33,0,0,0,0,0,0,0,673.545,850.091,51.485,0,0,0,0,0,0,0,0,0,0,0,0
18,0,18,0,0,0,0,0,0,0,938.056,894.556,51.333,0,0,0,0,0,0,0,0,0,0,0,0
109,0,109,0,0,0,0,0,0,0,692.972,1071.679,53.486,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,0,0,0,0,0,0,752.696,379.783,52.457,0,0,0,0,0,0,0,0,0,0,0,0
207,0,207,0,0,0,0,0,0,0,900.879,403.121,54.986,0,0,0,0,0,0,0,0,0,0,0,0
310,0,310,0,0,0,0,0,0,0,575.187,731.258,54.613,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,0,0,0,0,0,0,922.793,868.690,52.759,0,0,0,0,0,0,0,0,0,0,0,0
311,0,311,0,0,0,0,0,0,0,588.367,883.219,54.576,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,499.652,1003.130,51.957,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,1153.194,745.452,53.548,0,0,0,0,0,0,0,0,0,0,0,0
427,0,427,0,0,0,0,0,0,0,805.775,754.337,56.208,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,0,0,0,0,0,0,583.909,833.227,56.591,0,0,0,0,0,0,0,0,0,0,0,0
202,0,202,0,0,0,0,0,0,0,1103.109,938.510,56.871,0,0,0,0,0,0,0,0,0,0,0,0
130,0,130,0,0,0,0,0,0,0,393.923,998.931,55.454,0,0,0,0,0,0,0,0,0,0,0,0
130,0,130,0,0,0,0,0,0,0,585.300,595.646,55.485,0,0,0,0,0,0,0,0,0,0,0,0
442,0,442,0,0,0,0,0,0,0,993.591,663.145,58.835,0,0,0,0,0,0,0,0,0,0,0,0
85,0,85,0,0,0,0,0,0,0,1072.553,838.459,55.024,0,0,0,0,0,0,0,0,0,0,0,0
456,0,456,0,0,0,0,0,0,0,941.577,893.906,65.963,0,0,0,0,0,0,0,0,0,0,0,0
108,0,108,0,0,0,0,0,0,0,436.963,953.676,56.046,0,0,0,0,0,0,0,0,0,0,0,0
53,0,53,0,0,0,0,0,0,0,818.887,991.057,54.604,0,0,0,0,0,0,0,0,0,0,0,0
57,0,57,0,0,0,0,0,0,0,83.825,616.702,56.018,0,0,0,0,0,0,0,0,0,0,0,0
107,0,107,0,0,0,0,0,0,0,1113.925,740.953,57.383,0,0,0,0,0,0,0,0,0,0,0,0
328,0,328,0,0,0,0,0,0,0,442.433,778.412,58.488,0,0,0,0,0,0,0,0,0,0,0,0
136,0,136,0,0,0,0,0,0,0,911.331,861.581,57.287,0,0,0,0,0,0,0,0,0,0,0,0
314,0,314,0,0,0,0,0,0,0,676.602,897.557,58.150,0,0,0,0,0,0,0,0,0,0,0,0
146,0,146,0,0,0,0,0,0,0,1007.596,981.336,57.637,0,0,0,0,0,0,0,0,0,0,0,0
113,0,113,0,0,0,0,0,0,0,923.575,1026.248,58.124,0,0,0,0,0,0,0,0,0,0,0,0
90,0,90,0,0,0,0,0,0,0,1017.633,1040.933,58.267,0,0,0,0,0,0,0,0,0,0,0,0
272,0,272,0,0,0,0,0,0,0,555.919,786.158,59.375,0,0,0,0,0,0,0,0,0,0,0,0
299,0,299,0,0,0,0,0,0,0,1104.017,953.599,61.441,0,0,0,0,0,0,0,0,0,0,0,0
191,0,191,0,0,0,0,0,0,0,1059.942,701.325,60.126,0,0,0,0,0,0,0,0,0,0,0,0
345,0,345,0,0,0,0,0,0,0,985.829,813.612,61.180,0,0,0,0,0,0,0,0,0,0,0,0
119,0,119,0,0,0,0,0,0,0,1144.992,836.563,59.882,0,0,0,0,0,0,0,0,0,0,0,0
500,0,500,0,0,0,0,0,0,0,546.766,969.046,63.062,0,0,0,0,0,0,0,0,0,0,0,0
12,0,12,0,0,0,0,0,0,0,395.167,522.167,58.500,0,0,0,0,0,0,0,0,0,0,0,0
606,0,606,0,0,0,0,0,0,0,949.360,773.122,63.632,0,0,0,0,0,0,0,0,0,0,0,0
116,0,116,0,0,0,0,0,0,0,1035.828,793.526,60.707,0,0,0,0,0,0,0,0,0,0,0,0
37,0,37,0,0,0,0,0,0,0,978.757,844.243,61.919,0,0,0,0,0,0,0,0,0,0,0,0
75,0,75,0,0,0,0,0,0,0,1072.613,890.613,62.253,0,0,0,0,0,0,0,0,0,0,0,0
87,0,87,0,0,0,0,0,0,0,427.862,912.667,61.115,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,738.333,370.267,59.933,0,0,0,0,0,0,0,0,0,0,0,0
72,0,72,0,0,0,0,0,0,0,1060.292,470.722,61.972,0,0,0,0,0,0,0,0,0,0,0,0
259,0,259,0,0,0,0,0,0,0,433.788,656.046,63.521,0,0,0,0,0,0,0,0,0,0,0,0
143,0,143,0,0,0,0,0,0,0,940.769,854.231,63.189,0,0,0,0,0,0,0,0,0,0,0,0
179,0,179,0,0,0,0,0,0,0,627.045,1153.559,63.045,0,0,0,0,0,0,0,0,0,0,0,0
71,0,71,0,0,0,0,0,0,0,824.239,603.042,62.070,0,0,0,0,0,0,0,0,0,0,0,0
647,0,647,0,0,0,0,0,0,0,974.556,705.218,66.372,0,0,0,0,0,0,0,0,0,0,0,0
19,0,19,0,0,0,0,0,0,0,671.947,770.053,60.789,0,0,0,0,0,0,0,0,0,0,0,0
352,0,352,0,0,0,0,0,0,0,640.668,801.511,64.295,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,0,0,0,0,0,0,342.588,807.882,60.882,0,0,0,0,0,0,0,0,0,0,0,0
129,0,129,0,0,0,0,0,0,0,341.984,901.233,64.450,0,0,0,0,0,0,0,0,0,0,0,0
214,0,214,0,0,0,0,0,0,0,872.285,918.514,63.327,0,0,0,0,0,0,0,0,0,0,0,0
79,0,79,0,0,0,0,0,0,0,834.405,940.177,62.722,0,0,0,0,0,0,0,0,0,0,0,0
128,0,128,0,0,0,0,0,0,0,935.852,986.969,63.078,0,0,0,0,0,0,0,0,0,0,0,0
137,0,137,0,0,0,0,0,0,0,1002.657,1089.723,64.219,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,0,0,0,0,0,0,718.294,1171.118,61.529,0,0,0,0,0,0,0,0,0,0,0,0
142,0,142,0,0,0,0,0,0,0,440.296,514.415,64.810,0,0,0,0,0,0,0,0,0,0,0,0
167,0,167,0,0,0,0,0,0,0,784.042,791.150,63.659,0,0,0,0,0,0,0,0,0,0,0,0
96,0,96,0,0,0,0,0,0,0,891.552,833.990,64.000,0,0,0,0,0,0,0,0,0,0,0,0
44,0,44,0,0,0,0,0,0,0,1002.250,879.182,62.841,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,591.129,890.839,62.742,0,0,0,0,0,0,0,0,0,0,0,0
36,0,36,0,0,0,0,0,0,0,843.528,903.167,63.167,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,0,0,0,0,0,0,720.088,933.647,63.382,0,0,0,0,0,0,0,0,0,0,0,0
223,0,223,0,0,0,0,0,0,0,665.646,1088.368,64.816,0,0,0,0,0,0,0,0,0,0,0,0
29,0,29,0,0,0,0,0,0,0,491.103,879.690,63.759,0,0,0,0,0,0,0,0,0,0,0,0
148,0,148,0,0,0,0,0,0,0,595.013,941.108,65.892,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,776.733,458.000,63.600,0,0,0,0,0,0,0,0,0,0,0,0
195,0,195,0,0,0,0,0,0,0,428.862,663.313,67.138,0,0,0,0,0,0,0,0,0,0,0,0
224,0,224,0,0,0,0,0,0,0,749.219,735.763,66.741,0,0,0,0,0,0,0,0,0,0,0,0
387,0,387,0,0,0,0,0,0,0,402.902,791.437,68.687,0,0,0,0,0,0,0,0,0,0,0,0
234,0,234,0,0,0,0,0,0,0,862.291,524.333,68.611,0,0,0,0,0,0,0,0,0,0,0,0
271,0,271,0,0,0,0,0,0,0,910.096,622.841,68.513,0,0,0,0,0,0,0,0,0,0,0,0
68,0,68,0,0,0,0,0,0,0,672.132,779.191,66.441,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,0,0,0,0,0,0,1061.575,1071.425,66.795,0,0,0,0,0,0,0,0,0,0,0,0
93,0,93,0,0,0,0,0,0,0,750.247,1102.710,67.065,0,0,0,0,0,0,0,0,0,0,0,0
138,0,138,0,0,0,0,0,0,0,779.449,747.058,67.688,0,0,0,0,0,0,0,0,0,0,0,0
56,0,56,0,0,0,0,0,0,0,985.089,970.679,66.929,0,0,0,0,0,0,0,0,0,0,0,0
99,0,99,0,0,0,0,0,0,0,889.788,1064.899,67.737,0,0,0,0,0,0,0,0,0,0,0,0
25,0,25,0,0,0,0,0,0,0,1028.800,441.920,67.600,0,0,0,0,0,0,0,0,0,0,0,0
117,0,117,0,0,0,0,0,0,0,998.573,569.205,68.667,0,0,0,0,0,0,0,0,0,0,0,0
73,0,73,0,0,0,0,0,0,0,484.192,641.452,68.137,0,0,0,0,0,0,0,0,0,0,0,0
268,0,268,0,0,0,0,0,0,0,833.243,644.918,70.873,0,0,0,0,0,0,0,0,0,0,0,0
66,0,66,0,0,0,0,0,0,0,994.515,765.182,68.379,0,0,0,0,0,0,0,0,0,0,0,0
100,0,100,0,0,0,0,0,0,0,511.830,769.890,68.600,0,0,0,0,0,0,0,0,0,0,0,0
56,0,56,0,0,0,0,0,0,0,578.964,917.429,68.143,0,0,0,0,0,0,0,0,0,0,0,0
28,0,28,0,0,0,0,0,0,0,831.750,946.679,67.679,0,0,0,0,0,0,0,0,0,0,0,0
17,0,17,0,0,0,0,0,0,0,739.824,1149.706,66.765,0,0,0,0,0,0,0,0,0,0,0,0
127,0,127,0,0,0,0,0,0,0,820.843,447.339,69.953,0,0,0,0,0,0,0,0,0,0,0,0
120,0,120,0,0,0,0,0,0,0,533.175,454.067,70.117,0,0,0,0,0,0,0,0,0,0,0,0
258,0,258,0,0,0,0,0,0,0,501.953,540.050,72.019,0,0,0,0,0,0,0,0,0,0,0,0
47,0,47,0,0,0,0,0,0,0,786.596,602.596,69.000,0,0,0,0,0,0,0,0,0,0,0,0
418,0,418,0,0,0,0,0,0,0,971.610,793.354,72.179,0,0,0,0,0,0,0,0,0,0,0,0
559,0,559,0,0,0,0,0,0,0,569.293,947.633,73.122,0,0,0,0,0,0,0,0,0,0,0,0
13,0,13,0,0,0,0,0,0,0,707.231,1017.769,67.923,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,0,0,0,0,0,0,913.558,1057.837,69.279,0,0,0,0,0,0,0,0,0,0,0,0
59,0,59,0,0,0,0,0,0,0,958.729,532.254,70.169,0,0,0,0,0,0,0,0,0,0,0,0
731,0,731,0,0,0,0,0,0,0,902.551,605.586,75.483,0,0,0,0,0,0,0,0,0,0,0,0
122,0,122,0,0,0,0,0,0,0,776.951,675.820,70.344,0,0,0,0,0,0,0,0,0,0,0,0
34,0,34,0,0,0,0,0,0,0,551.471,837.088,69.324,0,0,0,0,0,0,0,0,0,0,0,0
218,0,218,0,0,0,0,0,0,0,901.509,840.280,80.803,0,0,0,0,0,0,0,0,0,0,0,0
15,0,15,0,0,0,0,0,0,0,321.133,852.000,68.667,0,0,0,0,0,0,0,0,0,0,0,0
205,0,205,0,0,0,0,0,0,0,337.732,853.073,72.693,0,0,0,0,0,0,0,0,0,0,0,0
390,0,390,0,0,0,0,0,0,0,731.862,876.823,72.936,0,0,0,0,0,0,0,0,0,0,0,0
31,0,31,0,0,0,0,0,0,0,577.710,888.323,69.065,0,0,0,0,0,0,0,0,0,0,0,0
306,0,306,0,0,0,0,0,0,0,918.418,961.144,73.997,0,0,0,0,0,0,0,0,0,0,0,0
131,0,131,0,0,0,0,0,0,0,1134.000,970.672,71.237,0,0,0,0,0,0,0,0,0,0,0,0
120,0,120,0,0,0,0,0,0,0,781.083,972.417,70.917,0,0,0,0,0,0,0,0,0,0,0,0
236,0,236,0,0,0,0,0,0,0,1159.987,790.148,73.729,0,0,0,0,0,0,0,0,0,0,0,0
56,0,56,0,0,0,0,0,0,0,1063.393,812.750,70.875,0,0,0,0,0,0,0,0,0,0,0,0
74,0,74,0,0,0,0,0,0,0,856.122,857.378,70.851,0,0,0,0,0,0,0,0,0,0,0,0
102,0,102,0,0,0,0,0,0,0,1068.490,877.059,72.020,0,0,0,0,0,0,0,0,0,0,0,0
358,0,358,0,0,0,0,0,0,0,1071.430,890.508,82.318,0,0,0,0,0,0,0,0,0,0,0,0
62,0,62,0,0,0,0,0,0,0,928.032,893.194,72.306,0,0,0,0,0,0,0,0,0,0,0,0
395,0,395,0,0,0,0,0,0,0,407.116,853.509,75.430,0,0,0,0,0,0,0,0,0,0,0,0
65,0,65,0,0,0,0,0,0,0,851.108,1095.354,71.923,0,0,0,0,0,0,0,0,0,0,0,0
203,0,203,0,0,0,0,0,0,0,1066.783,626.123,75.522,0,0,0,0,0,0,0,0,0,0,0,0
167,0,167,0,0,0,0,0,0,0,825.102,632.174,73.569,0,0,0,0,0,0,0,0,0,0,0,0
662,0,662,0,0,0,0,0,0,0,582.409,833.239,100.379,0,0,0,0,0,0,0,0,0,0,0,0
22,0,22,0,0,0,0,0,0,0,792.364,985.227,71.818,0,0,0,0,0,0,0,0,0,0,0,0
46,0,46,0,0,0,0,0,0,0,863.978,989.609,73.370,0,0,0,0,0,0,0,0,0,0,0,0
155,0,155,0,0,0,0,0,0,0,894.290,640.839,75.458,0,0,0,0,0,0,0,0,0,0,0,0
64,0,64,0,0,0,0,0,0,0,1013.531,880.469,73.766,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,866.609,609.696,73.696,0,0,0,0,0,0,0,0,0,0,0,0
220,0,220,0,0,0,0,0,0,0,412.623,828.995,75.714,0,0,0,0,0,0,0,0,0,0,0,0
85,0,85,0,0,0,0,0,0,0,834.694,836.612,76.682,0,0,0,0,0,0,0,0,0,0,0,0
27,0,27,0,0,0,0,0,0,0,355.667,904.852,74.259,0,0,0,0,0,0,0,0,0,0,0,0
58,0,58,0,0,0,0,0,0,0,747.362,411.603,75.828,0,0,0,0,0,0,0,0,0,0,0,0
43,0,43,0,0,0,0,0,0,0,598.628,429.442,75.395,0,0,0,0,0,0,0,0,0,0,0,0
70,0,70,0,0,0,0,0,0,0,846.357,453.157,75.771,0,0,0,0,0,0,0,0,0,0,0,0
116,0,116,0,0,0,0,0,0,0,861.595,483.095,77.052,0,0,0,0,0,0,0,0,0,0,0,0
1250,0,1250,0,0,0,0,0,0,0,539.539,562.715,83.385,0,0,0,0,0,0,0,0,0,0,0,0
157,0,157,0,0,0,0,0,0,0,352.554,628.293,78.280,0,0,0,0,0,0,0,0,0,0,0,0
23,0,23,0,0,0,0,0,0,0,558.652,699.826,75.000,0,0,0,0,0,0,0,0,0,0,0,0
85,0,85,0,0,0,0,0,0,0,570.659,730.859,76.259,0,0,0,0,0,0,0,0,0,0,0,0
216,0,216,0,0,0,0,0,0,0,803.982,754.440,78.296,0,0,0,0,0,0,0,0,0,0,0,0
883,0,883,0,0,0,0,0,0,0,952.870,1133.108,81.750,0,0,0,0,0,0,0,0,0,0,0,0
14,0,14,0,0,0,0,0,0,0,1103.571,632.857,76.143,0,0,0,0,0,0,0,0,0,0,0,0
772,0,772,0,0,0,0,0,0,0,933.277,673.062,82.339,0,0,0,0,0,0,0,0,0,0,0,0
