Nb,Name,Label,Type,CX (pix),CY (pix),CZ (pix),CX (unit),CY (unit),CZ (unit),Xmin (pix),Ymin (pix),Zmin (pix),Xmax (pix),Ymax (pix),Zmax (pix),VolBounding (pix),RatioVolbox,Vol (unit),Vol (pix),Surf (unit),Surf (pix),SurfCorr (pix),Comp (pix),Spher (pix),CompCorr (pix),SpherCorr (pix),Comp (unit),Spher (unit),CompDiscrete,Ell_MajRad,Ell_Elon,Ell_Flatness,volEllipsoid (unit),RatioVolEllipsoid,DCMin (unit),DCMax (unit),DCMean (unit),DCSD (unit),
3575,obj3576-val3576,3576,0,648.7127659574468,1139.3191489361702,393.9148936170213,648.7127659574468,1139.3191489361702,393.9148936170213,646,1136,392,651,1141,396,180.0,0.5222222222222223,94.0,94,150.0,150.0,93.98813333333332,0.2960972019959404,0.666517582882797,1.2036189250415563,1.0637257420360542,0.2960972019959404,0.666517582882797,0.940999560740575,3.3551498144941876,1.243387298581002,1.0487099226682377,97.57894286748501,0.9633225902811294,1.707339096489881,3.370729194260641,2.4431682035739204,0.3888780870386071,
3576,obj3577-val3577,3577,0,715.0,200.0,393.75,715.0,200.0,393.75,714,200,393,716,200,394,6.0,0.6666666666666666,4.0,4,18.0,18.0,12.0,0.310280755910103,0.6769944624659683,1.0471975511965976,1.0154912975632593,0.310280755910103,0.6769944624659683,0.6756035959798289,1.5811388300841898,1.632993161855452,NaN,NaN,NaN,0.25,1.0307764064044151,0.7653882032022077,0.3682044692810342,
3577,obj3578-val3578,3578,0,665.0,204.5,393.0,665.0,204.5,393.0,665,204,393,665,205,393,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
3578,obj3579-val3579,3579,0,623.6363636363636,254.63636363636363,394.1818181818182,623.6363636363636,254.63636363636363,394.1818181818182,623,254,393,625,255,395,18.0,0.6111111111111112,11.0,11,34.0,34.0,20.428966666666664,0.34817773252180795,0.7035049382072193,1.605086878288687,1.1708452942049474,0.34817773252180795,0.7035049382072193,0.880972971336631,1.6804575658925494,1.175334904076548,1.4931172153349574,9.63727094437139,1.1414019657115178,0.545454545454561,1.4229523493180611,1.0414467755902181,0.2822317269572721,
3579,obj3580-val3580,3580,0,1048.8333333333333,509.5,394.5833333333333,1048.8333333333333,509.5,394.5833333333333,1047,508,393,1050,511,396,64.0,0.5625,36.0,36,80.0,80.0,51.48376666666667,0.28627763055836986,0.6590666241879793,1.0741042499239746,1.0241151991381394,0.28627763055836986,0.6590666241879793,0.9031524483598802,2.4358227657335907,1.2161875223137484,1.071644708037493,38.1921170894231,0.942602891473901,1.0573814617040744,2.439546861384013,1.6842545402455193,0.3517827274962774,
3580,obj3581-val3581,3581,0,1162.6833333333334,779.4583333333334,396.175,1162.6833333333334,779.4583333333334,396.175,1160,776,393,1165,782,399,294.0,0.40816326530612246,120.0,120,184.0,184.0,113.10323333333334,0.26143359593652216,0.6394216346113831,1.1256148243636908,1.0402313416457605,0.26143359593652216,0.6394216346113831,0.9337537397548042,3.346392125202529,1.074614873638905,1.1138464786324618,122.03602298167823,0.9833162132628338,1.7533697714845544,3.4772075322336526,2.680781703285283,0.3282206711070086,
3581,obj3582-val3582,3582,0,1231.909090909091,797.0454545454545,394.27272727272725,1231.909090909091,797.0454545454545,394.27272727272725,1231,796,393,1233,798,396,36.0,0.6111111111111112,22.0,22,56.0,56.0,34.7488,0.3116977405028503,0.6780234586777204,1.3046027833944007,1.0926794287018673,0.3116977405028503,0.6780234586777204,0.895260910653256,1.8445417465436529,1.0725919781088746,1.0801219311172414,21.15495867193472,1.039945307441624,0.9502065891076563,1.730260573697677,1.3694673702336149,0.2298259217118627,
3582,obj3583-val3583,3583,0,957.52,848.6,397.24,957.52,848.6,397.24,956,848,393,959,850,400,96.0,0.2604166666666667,25.0,25,86.0,86.0,55.31066666666666,0.11113146437698937,0.48077956156331375,0.4177396624531017,0.7475413786503141,0.11113146437698937,0.48077956156331375,0.6484248439394906,4.697149439397254,2.454700325031367,1.7217529781471799,41.8431062619003,0.5974699833115265,0.6693280212272632,4.290454521376499,2.1279189850417275,0.9486617729613169,
3583,obj3584-val3584,3584,0,751.0,1014.6,393.8,751.0,1014.6,393.8,750,1014,393,752,1015,394,12.0,0.4166666666666667,5.0,5,22.0,22.0,14.666666666666666,0.2655365691426384,0.6427493387412588,0.8961859208564047,0.9641235819682996,0.2655365691426384,0.6427493387412588,0.6422662456593042,1.4142135623730951,1.106864140965102,2.1074910296635307,4.588589543304134,1.0896594591460493,0.44721359549993256,1.095445115010322,0.8541118715108584,0.29684362664587133,
3584,obj3585-val3585,3585,0,769.0833333333334,1034.3333333333333,393.5,769.0833333333334,1034.3333333333333,393.5,768,1033,393,770,1035,394,18.0,0.6666666666666666,12.0,12,36.0,36.0,21.769866666666665,0.3490658503988659,0.7041025871918094,1.57851080185697,1.164347243566147,0.3490658503988659,0.7041025871918094,0.8877686942511116,1.7214766508407362,1.1854729809851894,1.4491128591109934,10.493164160270132,1.1436016645422498,0.6066758241066734,1.4264368973852388,1.0690875077881181,0.2809005229339155,
3585,obj3586-val3586,3586,0,586.7857142857143,1085.9285714285713,394.0,586.7857142857143,1085.9285714285713,394.0,586,1085,393,588,1087,395,27.0,0.5185185185185185,14.0,14,44.0,44.0,28.744033333333334,0.26022583775978564,0.6384354591095205,0.9333946801801672,0.9772862169191419,0.26022583775978564,0.6384354591095205,0.8138801464373234,1.6343311362843707,1.1164607125853834,1.0164989251880285,14.431615119704597,0.9700923897897415,0.788954358370576,1.6193977212506898,1.198154769724662,0.21836910624932943,
3586,obj3587-val3587,3587,0,871.3088235294117,1143.0661764705883,395.2279411764706,871.3088235294117,1143.0661764705883,395.2279411764706,868,1140,393,875,1146,398,336.0,0.40476190476190477,136.0,136,214.0,214.0,131.70486666666665,0.21344641758990146,0.5976265002775153,0.915639925124284,0.9710499578239031,0.21344641758990146,0.5976265002775153,0.9158341375417507,4.36430203349596,1.4841341752408417,1.0897036234563189,145.07021581369187,0.9374770640353882,1.655277551236175,4.222342840857824,2.892927943088193,0.5917416134980111,
3587,obj3588-val3588,3588,0,870.92,1240.48,394.52,870.92,1240.48,394.52,869,1238,393,873,1242,396,100.0,0.25,25.0,25,72.0,72.0,45.423033333333336,0.1893803441834125,0.5742643742757567,0.7542303289449541,0.9102653209143078,0.1893803441834125,0.5742643742757567,0.7902677785512543,2.9937025650596163,1.6389277291838218,1.3748412691988097,30.43283210437894,0.8214812185160639,0.6835202996254328,2.527291039829033,1.5975725200685813,0.5778178227615798,
3588,obj3589-val3589,3589,0,805.0,203.0,394.0,805.0,203.0,394.0,804,203,394,806,203,394,3.0,1.0,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.8257418583505536,NaN,NaN,NaN,NaN,0.0,1.0,0.6666666666666666,0.5773502691896258,
3589,obj3590-val3590,3590,0,645.5,208.0,394.0,645.5,208.0,394.0,645,208,394,646,208,394,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
3590,obj3591-val3591,3591,0,613.5,214.0,394.0,613.5,214.0,394.0,613,214,394,614,214,394,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
3591,obj3592-val3592,3592,0,609.0,216.0,394.0,609.0,216.0,394.0,609,216,394,609,216,394,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
3592,obj3593-val3593,3593,0,533.0,241.0,394.0,533.0,241.0,394.0,533,241,394,533,241,394,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
3593,obj3594-val3594,3594,0,1221.5,517.0,394.5,1221.5,517.0,394.5,1221,516,394,1222,518,395,12.0,1.0,12.0,12,32.0,32.0,18.0668,0.4970097752749477,0.7921153172930335,2.761666009939421,1.4029979988783776,0.4970097752749477,0.7921153172930335,0.986409660279013,1.8257418583505536,1.632993161855452,1.0,9.559561548550267,1.2552876969362503,0.7071067811865476,1.224744871391589,1.0521988413232422,0.25486737724413044,
3594,obj3595-val3595,3595,0,732.2333333333333,523.0,395.0,732.2333333333333,523.0,395.0,731,521,394,734,524,396,48.0,0.625,30.0,30,66.0,66.0,40.88386666666668,0.3540487588568512,0.7074371174272598,1.4894948059029736,1.1420356584873974,0.3540487588568512,0.7074371174272598,0.9338855180324057,2.1788391024074376,1.1415953028338277,1.1329963036844308,29.343453850122025,1.0223745355005387,1.0268614533832943,2.0300519971446684,1.5312254649389159,0.30156078218228766,
3595,obj3596-val3596,3596,0,407.0845070422535,759.8028169014085,395.9718309859155,407.0845070422535,759.8028169014085,395.9718309859155,405,758,394,409,762,398,125.0,0.568,71.0,71,120.0,120.0,74.8694,0.3299326784738781,0.690995583269272,1.3584886450858755,1.1075210879670467,0.3299326784738781,0.690995583269272,0.9470114001109191,2.7293449652169968,1.017262976176267,1.1546291383961222,71.2778987685328,0.9961011930299006,1.349616239987906,2.630599845004,2.1645392075437706,0.3007304468315796,
3596,obj3597-val3597,3597,0,519.8333333333334,1031.6666666666667,394.8333333333333,519.8333333333334,1031.6666666666667,394.8333333333333,519,1031,394,521,1032,395,12.0,0.5,6.0,6,24.0,24.0,16.007566666666666,0.2945243112740431,0.6653352908462414,0.992610618137815,0.9975307806869018,0.2945243112740431,0.6653352908462414,0.7412698561151176,1.6124887291584946,1.5948646628277765,1.3703902396602379,5.0383313209975285,1.190870472331715,0.4082482904637934,1.224744871391535,0.8743275418545297,0.28750933804928636,
3597,obj3598-val3598,3598,0,778.3333333333334,200.0,395.6666666666667,778.3333333333334,200.0,395.6666666666667,778,200,395,779,200,396,4.0,0.75,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.2909944487358058,1.7320508075688772,NaN,NaN,NaN,0.4714045207910451,0.7453559924999638,0.654038835263632,0.15816595593601707,
3598,obj3599-val3599,3599,0,788.3333333333334,201.0,395.3333333333333,788.3333333333334,201.0,395.3333333333333,788,201,395,789,201,396,4.0,0.75,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.2909944487358058,1.7320508075688772,NaN,NaN,NaN,0.4714045207910451,0.7453559924999638,0.6540388352636322,0.15816595593601637,
3599,obj3600-val3600,3600,0,292.0,690.5,395.5,292.0,690.5,395.5,292,690,395,292,691,396,4.0,1.0,4.0,4,16.0,16.0,10.666666666666666,0.44178646691106466,0.7616186805684488,1.4910293258248433,1.1424277097586666,0.44178646691106466,0.7616186805684488,0.9008047946397719,1.118033988749895,1.0,NaN,NaN,NaN,0.7071067811865476,0.7071067811865476,0.7071067811865476,NaN,
3600,obj3601-val3601,3601,0,610.5,215.0,396.0,610.5,215.0,396.0,610,215,396,611,215,396,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
3601,obj3602-val3602,3602,0,502.2352941176471,567.7254901960785,397.921568627451,502.2352941176471,567.7254901960785,397.921568627451,500,566,396,504,569,400,100.0,0.51,51.0,51,102.0,102.0,63.52806666666667,0.2771993517873347,0.6520250120878026,1.1473497077758756,1.0468840983132925,0.2771993517873347,0.6520250120878026,0.9128117483046115,2.759272507475265,1.2843287426196968,1.0085958176773766,52.89356053726365,0.9642005469469268,1.267855934143318,2.5932808811553896,1.9423808346663098,0.3501965300800371,
3602,obj3603-val3603,3603,0,875.3076923076923,1113.6153846153845,396.61538461538464,875.3076923076923,1113.6153846153845,396.61538461538464,874,1112,396,876,1115,397,24.0,0.5416666666666666,13.0,13,40.0,40.0,24.636433333333333,0.2986476516318797,0.6684258079035409,1.2782199013169422,1.085263486962713,0.2986476516318797,0.6684258079035409,0.8476967532619506,2.3513579749326747,1.881923783035087,1.2769764774805288,12.040870482676434,1.0796561609647322,0.6249260311258593,1.9429739908177337,1.1976510107632807,0.43553546129132037,
3603,obj3604-val3604,3604,0,1097.5,887.5,397.0,1097.5,887.5,397.0,1097,887,397,1098,888,397,4.0,1.0,4.0,4,16.0,16.0,10.666666666666666,0.44178646691106466,0.7616186805684488,1.4910293258248433,1.1424277097586666,0.44178646691106466,0.7616186805684488,0.9008047946397719,1.118033988749895,1.0,NaN,NaN,NaN,0.7071067811865476,0.7071067811865476,0.7071067811865476,NaN,
3604,obj3605-val3605,3605,0,1042.6,1009.5333333333333,398.8,1042.6,1009.5333333333333,398.8,1041,1008,397,1044,1011,400,64.0,0.46875,30.0,30,74.0,74.0,46.5716,0.2511884833482452,0.6309575012448104,1.0077003440963117,1.0025602210398106,0.2511884833482452,0.6309575012448104,0.86834969220557,2.4155450207619484,1.3131501308392488,1.1210491774075442,30.54081131691575,0.9822921758265076,0.8273115763993022,2.1797043632361945,1.592122326286365,0.3360177281359835,
3605,obj3606-val3606,3606,0,1097.3762376237623,507.6039603960396,400.7821782178218,1097.3762376237623,507.6039603960396,400.7821782178218,1095,505,398,1099,510,404,210.0,0.48095238095238096,101.0,101,164.0,164.0,104.39096666666666,0.26155533140608933,0.6395208671219679,1.0141597340558026,1.0046978073983277,0.26155533140608933,0.6395208671219679,0.9288181221468976,3.7369309521093643,1.2029370833224176,1.4397212353492468,104.92272743460036,0.9626131770445499,1.4485591785479066,3.61505473312069,2.5332762673205664,0.5398234440018942,
3606,obj3607-val3607,3607,0,767.8571428571429,590.5714285714286,399.0,767.8571428571429,590.5714285714286,399.0,767,590,398,769,591,400,18.0,0.3888888888888889,7.0,7,28.0,28.0,18.26213333333333,0.2524494096634655,0.6320115073376165,0.9099005460558702,0.9690168044732269,0.2524494096634655,0.6320115073376165,0.6984576051552976,1.529810709608226,1.1358564370270188,1.8335001039208123,6.339775114441109,1.104140111224922,0.45175395145263075,1.2205719636167656,0.9296709727966428,0.29479138041559105,
3607,obj3608-val3608,3608,0,1020.7619047619048,643.7619047619048,399.0952380952381,1020.7619047619048,643.7619047619048,399.0952380952381,1020,642,398,1022,645,400,36.0,0.5833333333333334,21.0,21,54.0,54.0,33.003366666666665,0.3167449383248968,0.6816635326518404,1.3874464486942857,1.1153352028820662,0.3167449383248968,0.6816635326518404,0.896302479640039,2.197516988286806,1.4437542012001934,1.0165480062731576,20.978329216730785,1.0010330080649097,0.8039020483873723,2.0881916142172376,1.3645741968926157,0.3296623210496573,
3608,obj3609-val3609,3609,0,569.8461538461538,746.5384615384615,398.46153846153845,569.8461538461538,746.5384615384615,398.46153846153845,569,745,398,571,748,399,24.0,0.5416666666666666,13.0,13,40.0,40.0,24.8562,0.2986476516318797,0.6684258079035409,1.244614550528917,1.0756681047649175,0.2986476516318797,0.6684258079035409,0.8476967532619506,1.868644510049188,1.1721219214372454,1.6366795476878528,12.155124844461941,1.0695077316234227,0.670599837467792,1.772572095661965,1.1334242232231406,0.3480170070783677,
3609,obj3610-val3610,3610,0,1332.6,798.2,398.5,1332.6,798.2,398.5,1332,797,398,1333,799,399,12.0,0.8333333333333334,10.0,10,30.0,30.0,17.54253333333333,0.41887902047863906,0.7482206023907731,2.0949585865545255,1.2795535932234876,0.41887902047863906,0.7482206023907731,0.9331124179802589,1.7320508075688772,1.5491933384829668,1.118033988749895,8.11155695538008,1.2328089483939813,0.6708203932500046,1.3601470508736113,0.9959844568598376,0.2538918441944534,
3610,obj3611-val3611,3611,0,1181.984375,868.859375,399.5625,1181.984375,868.859375,399.5625,1180,867,398,1184,871,402,125.0,0.512,64.0,64,114.0,114.0,67.16743333333334,0.3126783182461922,0.6787337173501683,1.5287485658328714,1.1519811008528023,0.3126783182461922,0.6787337173501683,0.9375,2.7089459127941216,1.0697184715803278,1.1464799603464244,63.47228477217796,1.0083141048052102,1.5688931707576523,2.620625074528976,2.122425846687181,0.25319198258121645,
3611,obj3612-val3612,3612,0,320.0,959.5,398.0,320.0,959.5,398.0,320,959,398,320,960,398,2.0,1.0,2.0,2,10.0,10.0,6.666666666666667,0.4523893421169302,0.7676635200443077,1.526814029644639,1.1514949756065076,0.4523893421169302,0.7676635200443077,0.8078870169771784,1.118033988749895,NaN,NaN,NaN,NaN,0.5,0.5,0.5,0.0,
3612,obj3613-val3613,3613,0,1119.2,1049.2285714285715,399.0857142857143,1119.2,1049.2285714285715,399.0857142857143,1118,1047,398,1121,1051,401,80.0,0.4375,35.0,35,80.0,80.0,49.9823,0.2705942109830271,0.6468044854086629,1.1095317938745357,1.0352532053762602,0.2705942109830271,0.6468044854086629,0.8916277794200447,2.275983769071817,1.080590423680653,1.210294413904781,34.94482035497851,1.0015790507566202,1.1273954089685345,2.2391689420454193,1.6693294798530232,0.300721730981389,
3613,obj3614-val3614,3614,0,772.0,198.375,400.25,772.0,198.375,400.25,771,198,399,773,199,401,18.0,0.4444444444444444,8.0,8,34.0,34.0,22.666666666666668,0.1841601229867414,0.568938657583462,0.621540415080252,0.8534075050675427,0.1841601229867414,0.568938657583462,0.5833333333333333,1.5811388300841898,1.026892439739225,1.5485828781220579,10.139446194225107,0.7889977269721474,0.45069390943299864,1.3050383136138188,1.0360490791221162,0.33547800549614926,
3614,obj3615-val3615,3615,0,806.0,202.0,399.0,806.0,202.0,399.0,806,202,399,806,202,399,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
3615,obj3616-val3616,3616,0,739.6190476190476,270.42857142857144,400.14285714285717,739.6190476190476,270.42857142857144,400.14285714285717,739,269,399,741,272,401,36.0,0.5833333333333334,21.0,21,54.0,54.0,32.356366666666666,0.3167449383248968,0.6816635326518404,1.4723522290063584,1.1376375177154587,0.3167449383248968,0.6816635326518404,0.896302479640039,2.1464494910694043,1.3362516249231304,1.1305296414835073,20.520699556404676,1.023356925151498,0.7663560447348051,1.8940173144143801,1.3786948947459559,0.30823910111615277,
3616,obj3617-val3617,3617,0,663.4285714285714,644.1428571428571,399.7142857142857,663.4285714285714,644.1428571428571,399.7142857142857,663,643,399,664,645,400,12.0,0.5833333333333334,7.0,7,26.0,26.0,16.9288,0.31530322262928967,0.6806277266928752,1.1422730512255204,1.0453377726436999,0.31530322262928967,0.6806277266928752,0.7982372630346262,1.4929081059192442,1.361947390604544,1.1852045216632494,6.339775114441112,1.1041401112249216,0.5345224838248488,1.2535663410559916,0.8975374025342295,0.2452842831507821,
3617,obj3618-val3618,3618,0,546.925925925926,934.7777777777778,399.962962962963,546.925925925926,934.7777777777778,399.962962962963,546,933,399,548,936,401,36.0,0.75,27.0,27,60.0,60.0,37.2884,0.3817035074111599,0.7253966121865577,1.5902252889211148,1.1672204427769675,0.3817035074111599,0.7253966121865577,0.9444444444444444,2.1028924755793974,1.1968928782799504,1.0565544287417443,25.735780789889176,1.0491230174997255,0.9529392837236409,2.0231852272219313,1.4554080081925438,0.278248338938407,
3618,obj3619-val3619,3619,0,746.5,198.0,400.5,746.5,198.0,400.5,746,198,400,747,198,401,4.0,0.5,2.0,2,12.0,12.0,0.0,0.2617993877991494,0.6397197166716071,Infinity,Infinity,0.2617993877991494,0.6397197166716071,0.0,1.5811388300841895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
3619,obj3620-val3620,3620,0,542.0,237.0,400.0,542.0,237.0,400.0,542,237,400,542,237,400,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
3620,obj3621-val3621,3621,0,358.6666666666667,356.3333333333333,400.3333333333333,358.6666666666667,356.3333333333333,400.3333333333333,358,356,400,359,357,401,8.0,0.375,3.0,3,16.0,16.0,6.666666666666667,0.24850488763747386,0.6287024892366452,3.435331566700438,1.5088852738977692,0.24850488763747386,0.6287024892366452,0.3623518551866286,1.6213935719978796,1.9318516525781368,NaN,NaN,NaN,0.5773502691895929,1.0000000000000189,0.7979489500391126,0.21193444669806902,
3621,obj3622-val3622,3622,0,588.7355769230769,377.61538461538464,403.9182692307692,588.7355769230769,377.61538461538464,403.9182692307692,585,374,400,592,381,407,512.0,0.40625,208.0,208,266.0,266.0,166.11803333333333,0.2599765244455858,0.6382315065717902,1.067403692364066,1.021981184737684,0.2599765244455858,0.6382315065717902,0.9466275491100151,3.9559941840352124,1.0675019579751974,1.078726049751997,210.96334084465767,0.9859532901176432,2.568954743924314,3.9847678263830266,3.282199336154647,0.3329342729437166,
3622,obj3623-val3623,3623,0,549.3917050691244,674.9953917050691,402.7834101382488,549.3917050691244,674.9953917050691,402.7834101382488,546,671,400,553,678,406,448.0,0.484375,217.0,217,268.0,268.0,168.571,0.27667343310680004,0.6516123982271383,1.111791249906432,1.0359554604821557,0.27667343310680004,0.6516123982271383,0.9527022520876762,4.175254211927227,1.1016452108249077,1.1284843284797015,222.61699832717636,0.9747683313970429,2.4014965213947557,4.520551770221011,3.342036768726218,0.4058000728528218,
3623,obj3624-val3624,3624,0,404.87931034482756,965.7931034482758,401.32758620689657,404.87931034482756,965.7931034482758,401.32758620689657,403,963,400,407,968,403,120.0,0.48333333333333334,58.0,58,112.0,112.0,68.73866666666666,0.2708035121517532,0.6469712072683839,1.1713995399987165,1.0541482279852734,0.2708035121517532,0.6469712072683839,0.9143817692775877,2.809472952797046,1.1934517256032273,1.1054450008535017,58.99514879876891,0.9831316842311333,1.2286221897461524,2.8148366895052317,2.032128911498975,0.34431433451790927,
3624,obj3625-val3625,3625,0,406.8529411764706,1098.8529411764705,401.79411764705884,406.8529411764706,1098.8529411764705,401.79411764705884,403,1097,400,409,1100,404,140.0,0.4857142857142857,68.0,68,124.0,124.0,77.55593333333333,0.2742869488096087,0.6497334635974645,1.121050335312827,1.0388233534612332,0.2742869488096087,0.6497334635974645,0.9219565417877806,3.2005673097202374,1.171665996143992,1.3298566138734074,75.22410227818376,0.9039655900250089,1.174630914571607,4.0253306941457865,2.192538944588568,0.5105811358646438,
3625,obj3626-val3626,3626,0,579.0,223.0,401.0,579.0,223.0,401.0,579,223,401,579,223,401,1.0,1.0,1.0,1,6.0,6.0,0.0,0.5235987755982988,0.8059961508426673,Infinity,Infinity,0.5235987755982988,0.8059961508426673,NaN,0.0,NaN,NaN,NaN,NaN,0.0,0.0,0.0,NaN,
3626,obj3627-val3627,3627,0,781.2363636363636,461.03636363636366,402.3818181818182,781.2363636363636,461.03636363636366,402.3818181818182,779,459,401,783,463,404,100.0,0.55,55.0,55,106.0,106.0,64.74340000000001,0.28725007890400167,0.65981203494958,1.2606404684638204,1.08026527219036,0.28725007890400167,0.65981203494958,0.9209567661629765,2.6767043334272524,1.1424612051526062,1.1258007238548484,54.66953091382201,1.0060448494921042,1.2944892735511062,2.5123825575939858,1.9855304700722054,0.29787685170375494,
3627,obj3628-val3628,3628,0,1011.4285714285714,520.4285714285714,401.57142857142856,1011.4285714285714,520.4285714285714,401.57142857142856,1011,520,401,1012,521,402,8.0,0.875,7.0,7,24.0,24.0,14.351600000000001,0.40088031256744755,0.7373466448980571,1.874767814845471,1.233055135701292,0.40088031256744755,0.7373466448980571,0.8980169209139542,1.1952286093343938,1.0,1.3228756555322956,5.4065783837292685,1.2947190446856418,0.7423074889581184,0.9147320339189656,0.8550689963171657,0.06436384028477718,
3628,obj3629-val3629,3629,0,1321.7142857142858,630.0,401.7142857142857,1321.7142857142858,630.0,401.7142857142857,1321,629,401,1322,631,402,12.0,0.5833333333333334,7.0,7,26.0,26.0,17.3409,0.31530322262928967,0.6806277266928752,1.0627559671458628,1.020495711614199,0.31530322262928967,0.6806277266928752,0.7982372630346262,1.8384875009421822,1.9318516525781375,1.216254109072734,5.734542357227358,1.220672821638114,0.40406101782083265,1.261680123761156,0.9461621906573923,0.3137362533338284,
3629,obj3630-val3630,3630,0,589.9166666666666,725.0,402.4166666666667,589.9166666666666,725.0,402.4166666666667,589,724,401,591,727,404,48.0,0.5,24.0,24,60.0,60.0,37.430600000000005,0.30159289474462014,0.6706159452385255,1.2422084826738782,1.0749745031411155,0.30159289474462014,0.6706159452385255,0.8928762356150617,2.018509108629124,1.1171248794828088,1.1224438084761137,24.59306580212636,0.9758848365267626,1.006920497799521,2.2391714737573887,1.4339794239073675,0.30082071457893245,
3630,obj3631-val3631,3631,0,868.938679245283,789.7547169811321,403.7311320754717,868.938679245283,789.7547169811321,403.7311320754717,865,786,401,872,793,407,448.0,0.4732142857142857,212.0,212,268.0,268.0,168.1362,0.264070393882903,0.6415641635658464,1.069400571491872,1.0226180889127363,0.264070393882903,0.6415641635658464,0.9483552862047757,4.549273663766395,1.2715867072847469,1.1119538532395967,219.34919946979912,0.9664954351893544,2.0977046738138005,4.707920543290437,3.3445217277843144,0.5081145968548596,
3631,obj3632-val3632,3632,0,688.3333333333334,834.0,401.3333333333333,688.3333333333334,834.0,401.3333333333333,688,834,401,689,834,402,4.0,0.75,3.0,3,14.0,14.0,9.333333333333334,0.370946071342235,0.7185170346115792,1.2519429907800428,1.0777751956412636,0.370946071342235,0.7185170346115792,0.7247037103732568,1.2909944487358058,1.7320508075688772,NaN,NaN,NaN,0.4714045207910451,0.7453559924999638,0.6540388352636322,0.15816595593601637,
3632,obj3633-val3633,3633,0,1036.5,851.0,401.5,1036.5,851.0,401.5,1036,851,401,1037,851,402,4.0,1.0,4.0,4,16.0,16.0,10.666666666666666,0.44178646691106466,0.7616186805684488,1.4910293258248433,1.1424277097586666,0.44178646691106466,0.7616186805684488,0.9008047946397719,1.118033988749895,1.0,NaN,NaN,NaN,0.7071067811865476,0.7071067811865476,0.7071067811865476,NaN,
3633,obj3634-val3634,3634,0,952.7142857142857,857.2857142857143,401.2857142857143,952.7142857142857,857.2857142857143,401.2857142857143,952,857,401,954,858,402,12.0,0.5833333333333334,7.0,7,26.0,26.0,16.9288,0.31530322262928967,0.6806277266928752,1.1422730512255204,1.0453377726436999,0.31530322262928967,0.6806277266928752,0.7982372630346262,1.5955894045988082,1.3349658735891288,1.6649949740019643,5.73454235722735,1.2206728216381155,0.49487165930544513,1.3477115902938557,0.9148716151736239,0.2667032620602649,
3634,obj3635-val3635,3635,0,809.5555555555555,201.77777777777777,402.6666666666667,809.5555555555555,201.77777777777777,402.6666666666667,808,201,402,811,202,403,16.0,0.5625,9.0,9,32.0,32.0,21.340899999999998,0.2795679985921581,0.653876913014935,0.9425387193771645,0.9804671933785959,0.2795679985921581,0.653876913014935,0.7846072123783121,2.468122445006794,2.468884137652202,1.3319638728995482,7.75701851851851,1.1602395918630453,0.5983516452371682,1.706921277304132,1.1614056435318783,0.4524944969732379,
